time, targetSpeed, leftSpeed, leftCommand, rightSpeed, rightCommand
9926, 200, 165.26, 60, 167.59, 55
9937, 200, 165.02, 60, 166.42, 55
9948, 200, 166.25, 60, 164.77, 55
9959, 200, 166.17, 60, 165.34, 55
9970, 200, 168.69, 60, 167.00, 55
9981, 200, 168.27, 60, 167.50, 55
9992, 200, 162.44, 60, 175.25, 55
10003, 200, 167.25, 60, 174.34, 55
10014, 200, 167.50, 60, 160.33, 55
10025, 200, 169.46, 60, 158.35, 55
10036, 200, 169.89, 60, 158.43, 55
10047, 200, 165.59, 60, 166.75, 55
10058, 200, 165.26, 60, 167.00, 55
10069, 200, 164.53, 60, 162.60, 55
10080, 200, 165.76, 60, 163.32, 55
10091, 200, 165.67, 60, 166.17, 55
10102, 200, 169.12, 60, 167.84, 55
10113, 200, 163.24, 60, 176.18, 55
10124, 200, 163.16, 60, 176.46, 55
10135, 200, 167.67, 60, 166.25, 55
10146, 200, 167.93, 60, 167.08, 55
10157, 200, 169.98, 60, 165.51, 55
10168, 200, 170.15, 60, 161.19, 55
10179, 200, 170.07, 60, 160.95, 55
10190, 200, 164.85, 60, 167.84, 55
10201, 200, 164.53, 60, 164.69, 55
10212, 200, 165.51, 60, 166.33, 55
10223, 200, 165.26, 60, 167.42, 55
10234, 200, 168.18, 60, 169.55, 55
10245, 200, 168.35, 60, 168.86, 55
10256, 200, 163.64, 60, 173.52, 55
10267, 200, 168.01, 60, 171.47, 55
10278, 200, 168.01, 60, 162.28, 55
10289, 200, 168.27, 60, 162.28, 55
10300, 200, 169.29, 60, 161.26, 55
10311, 200, 169.38, 60, 168.78, 55
10322, 200, 164.20, 60, 170.59, 55
10333, 200, 164.77, 60, 171.56, 55
10344, 200, 165.43, 60, 167.76, 55
10355, 200, 169.81, 60, 168.01, 55
10366, 200, 169.64, 60, 166.67, 55
10377, 200, 163.80, 60, 161.66, 55
10388, 200, 163.88, 60, 167.00, 55
10399, 200, 168.10, 60, 160.41, 55
10410, 200, 168.35, 60, 162.36, 55
10421, 200, 167.50, 60, 161.66, 55
10432, 200, 169.64, 60, 161.34, 55
10443, 200, 164.04, 60, 167.76, 55
10454, 200, 163.88, 60, 168.61, 55
10465, 200, 165.59, 60, 166.92, 55
10476, 200, 165.51, 60, 166.83, 55
10487, 200, 168.95, 60, 169.29, 55
10498, 200, 169.46, 60, 170.07, 55
10509, 200, 169.20, 60, 169.03, 55
10520, 200, 164.20, 60, 172.62, 55
10531, 200, 163.88, 60, 170.33, 55
10542, 200, 168.35, 60, 161.26, 55
10553, 200, 167.84, 60, 160.95, 55
10564, 200, 169.38, 60, 162.36, 55
10575, 200, 169.64, 60, 170.24, 55
10586, 200, 164.28, 60, 171.47, 55
10597, 200, 165.34, 60, 172.18, 55
10608, 200, 165.51, 60, 166.00, 55
10619, 200, 165.18, 60, 164.53, 55
10630, 200, 169.64, 60, 163.88, 55
10641, 200, 168.95, 60, 164.12, 55
10652, 200, 163.56, 60, 172.09, 55
10663, 200, 167.93, 60, 163.08, 55
10674, 200, 168.35, 60, 165.18, 55
10685, 200, 167.84, 60, 165.67, 55
10696, 200, 169.20, 60, 165.26, 55
10707, 200, 170.42, 60, 165.26, 55
10718, 200, 163.88, 60, 172.00, 55
10729, 200, 165.26, 60, 168.35, 55
10740, 200, 165.43, 60, 162.13, 55
10751, 200, 168.95, 60, 160.88, 55
10762, 200, 169.89, 60, 164.61, 55
10773, 200, 169.98, 60, 165.84, 55
10784, 200, 164.85, 60, 173.25, 55
10795, 200, 163.56, 60, 164.28, 55
10806, 200, 168.01, 60, 165.10, 55
10817, 200, 167.76, 60, 166.50, 55
10828, 200, 169.29, 60, 166.92, 55
10839, 200, 163.24, 60, 167.59, 55
10850, 200, 164.20, 60, 174.34, 55
10861, 200, 165.51, 60, 174.70, 55
10872, 200, 165.76, 60, 171.73, 55
10883, 200, 169.89, 60, 165.51, 55
10894, 200, 169.98, 60, 163.16, 55
10905, 200, 169.46, 60, 163.80, 55
10916, 200, 163.64, 60, 163.88, 55
10927, 200, 163.88, 60, 172.35, 55
10938, 200, 167.84, 60, 173.07, 55
10949, 200, 167.76, 60, 164.61, 55
10960, 200, 168.69, 60, 163.72, 55
10971, 200, 163.48, 60, 161.66, 55
10982, 200, 164.20, 60, 167.42, 55
10993, 200, 165.34, 60, 166.83, 55
11004, 200, 165.59, 60, 163.40, 55
11015, 200, 166.09, 60, 163.08, 55
11026, 200, 169.46, 60, 164.53, 55
11037, 200, 169.03, 60, 166.00, 55
11048, 200, 163.56, 60, 173.70, 55
11059, 200, 163.48, 60, 174.16, 55
11070, 200, 166.83, 60, 164.37, 55
11081, 200, 168.35, 60, 162.76, 55
11092, 200, 168.78, 60, 158.43, 56
11103, 200, 164.61, 60, 166.25, 56
11114, 200, 164.85, 60, 169.72, 56
11125, 200, 166.42, 60, 172.18, 56
11136, 200, 166.50, 60, 168.95, 56
11147, 200, 165.76, 60, 168.86, 56
11158, 200, 169.12, 60, 170.33, 56
11169, 200, 169.20, 60, 173.07, 56
11180, 200, 163.72, 60, 172.44, 56
11191, 200, 167.93, 60, 174.79, 56
11202, 200, 168.10, 60, 182.65, 56
11213, 200, 167.42, 60, 182.85, 56
11224, 200, 169.38, 60, 182.35, 56
11235, 200, 163.64, 60, 178.16, 56
11246, 200, 164.04, 60, 166.42, 56
11257, 200, 166.17, 60, 166.50, 56
11268, 200, 165.92, 60, 166.09, 56
11279, 200, 165.84, 60, 166.75, 56
11290, 200, 169.20, 60, 168.52, 56
11301, 200, 169.29, 60, 175.72, 56
11312, 200, 163.96, 60, 175.90, 56
11323, 200, 163.64, 60, 172.80, 56
11334, 200, 167.76, 60, 172.71, 56
11345, 200, 167.59, 60, 168.44, 56
11356, 200, 169.46, 60, 169.03, 56
11367, 200, 164.28, 60, 169.72, 56
11378, 200, 164.12, 60, 171.03, 56
11389, 200, 165.51, 60, 173.07, 56
11400, 200, 165.67, 60, 180.77, 56
11411, 200, 165.76, 60, 180.67, 56
11422, 200, 168.44, 60, 181.26, 56
11433, 200, 168.86, 60, 179.40, 56
11444, 200, 163.00, 60, 167.25, 56
11455, 200, 168.01, 60, 165.92, 56
11466, 200, 168.44, 60, 166.92, 56
11477, 200, 168.61, 60, 168.35, 56
11488, 200, 169.55, 60, 168.86, 56
11499, 200, 169.81, 60, 175.07, 56
11510, 200, 164.12, 60, 176.55, 56
11521, 200, 165.34, 60, 177.40, 56
11532, 200, 165.26, 60, 178.73, 56
11543, 200, 168.86, 60, 179.12, 56
11554, 200, 169.03, 60, 176.09, 56
11565, 200, 169.55, 60, 177.40, 56
11576, 200, 164.45, 60, 175.07, 56
11587, 200, 163.64, 60, 172.62, 56
11598, 200, 167.93, 60, 172.18, 56
11609, 200, 167.76, 60, 174.06, 56
11620, 200, 169.64, 60, 174.43, 56
11631, 200, 169.64, 60, 174.89, 56
11642, 200, 164.45, 60, 175.16, 56
11653, 200, 165.76, 60, 175.53, 56
11664, 200, 166.33, 60, 181.16, 56
11675, 200, 166.09, 60, 179.40, 56
11686, 200, 169.72, 60, 179.12, 56
11697, 200, 167.76, 60, 167.93, 56
11708, 200, 164.37, 60, 168.86, 56
11719, 200, 163.88, 60, 169.89, 56
11730, 200, 167.93, 60, 169.89, 56
11741, 200, 168.52, 60, 170.68, 56
11752, 200, 168.86, 60, 171.12, 56
11763, 200, 169.55, 60, 172.09, 56
11774, 200, 164.28, 60, 169.98, 56
11785, 200, 164.77, 60, 173.07, 56
11796, 200, 165.43, 60, 171.38, 56
11807, 200, 169.03, 60, 173.88, 56
11818, 200, 169.38, 60, 170.85, 56
11829, 200, 164.61, 60, 171.12, 56
11840, 200, 164.28, 60, 171.56, 56
11851, 200, 164.20, 60, 173.97, 56
11862, 200, 168.10, 60, 175.81, 56
11873, 200, 168.44, 60, 176.46, 56
11884, 200, 168.44, 60, 176.37, 56
11895, 200, 163.24, 60, 178.06, 56
11906, 200, 163.48, 60, 178.92, 56
11917, 200, 165.43, 60, 184.06, 56
11928, 200, 166.42, 60, 179.89, 56
11939, 200, 165.76, 60, 178.73, 56
11950, 200, 169.38, 60, 168.52, 56
11961, 200, 169.03, 60, 169.81, 56
11972, 200, 163.80, 60, 170.24, 56
11983, 200, 163.72, 60, 172.62, 56
11994, 200, 167.84, 60, 171.38, 56
12005, 200, 167.76, 60, 170.68, 56
12016, 200, 169.03, 60, 168.35, 56
12027, 200, 169.20, 60, 167.93, 56
12038, 200, 163.88, 60, 174.06, 56
12049, 200, 164.04, 60, 174.52, 56
12060, 200, 165.67, 60, 175.25, 56
12071, 200, 166.09, 60, 173.25, 56
12082, 200, 169.12, 60, 173.61, 56
12093, 200, 169.20, 60, 173.97, 56
12104, 200, 164.04, 60, 175.25, 56
12115, 200, 163.48, 60, 173.97, 56
12126, 200, 168.35, 60, 171.29, 56
12137, 200, 167.42, 60, 169.89, 56
12148, 200, 168.86, 60, 172.44, 56
12159, 200, 163.88, 60, 180.38, 56
12170, 200, 163.80, 60, 180.18, 56
12181, 200, 165.59, 60, 181.65, 56
12192, 200, 166.42, 60, 182.95, 56
12203, 200, 166.50, 60, 173.34, 56
12214, 200, 169.38, 60, 174.98, 56
12225, 200, 169.03, 60, 175.72, 56
12236, 200, 163.88, 60, 176.27, 56
12247, 200, 163.32, 60, 177.30, 56
12258, 200, 167.67, 60, 175.25, 56
12269, 200, 167.42, 60, 172.62, 56
12280, 200, 168.69, 60, 170.24, 56
12291, 200, 164.04, 60, 171.91, 56
12302, 200, 164.69, 60, 171.64, 56
12313, 200, 166.25, 60, 172.35, 56
12324, 200, 166.58, 60, 173.43, 56
12335, 200, 166.09, 60, 173.25, 56
12346, 200, 169.55, 60, 179.02, 56
12357, 200, 169.03, 60, 176.46, 56
12368, 200, 163.96, 60, 175.72, 56
12379, 200, 163.80, 60, 175.53, 56
12390, 200, 167.76, 60, 172.00, 56
12401, 200, 168.18, 60, 172.71, 56
12412, 200, 168.95, 60, 173.97, 56
12423, 200, 168.86, 60, 174.79, 56
12434, 200, 163.88, 61, 174.98, 56
12445, 200, 166.09, 61, 176.55, 56
12456, 200, 167.76, 61, 175.90, 56
12467, 200, 168.35, 61, 171.91, 56
12478, 200, 174.43, 61, 170.94, 56
12489, 200, 174.16, 61, 179.79, 56
12500, 200, 173.34, 61, 181.06, 56
12511, 200, 167.93, 61, 181.46, 56
12522, 200, 169.38, 61, 170.68, 56
12533, 200, 169.03, 61, 171.73, 56
12544, 200, 174.79, 61, 173.43, 56
12555, 200, 173.79, 61, 174.06, 56
12566, 200, 175.62, 61, 175.16, 56
12577, 200, 174.43, 61, 176.09, 56
12588, 200, 175.81, 61, 176.65, 56
12599, 200, 177.02, 61, 172.80, 56
12610, 200, 176.93, 61, 171.03, 56
12621, 200, 171.73, 61, 169.20, 56
12632, 200, 171.47, 61, 169.89, 56
12643, 200, 172.18, 61, 175.62, 56
12654, 200, 172.35, 61, 177.21, 56
12665, 200, 174.52, 61, 178.44, 56
12676, 200, 173.97, 61, 178.54, 56
12687, 200, 174.16, 61, 177.49, 56
12698, 200, 174.34, 61, 172.44, 56
12709, 200, 174.52, 61, 170.07, 56
12720, 200, 178.73, 61, 170.07, 56
12731, 200, 178.83, 61, 170.33, 56
12742, 200, 179.12, 61, 170.59, 56
12753, 200, 179.79, 61, 172.53, 56
12764, 200, 179.99, 61, 179.79, 56
12775, 200, 179.40, 61, 179.99, 56
12786, 200, 179.79, 61, 181.16, 56
12797, 200, 173.43, 61, 179.69, 56
12808, 200, 174.43, 61, 167.00, 56
12819, 200, 174.25, 61, 165.18, 56
12830, 200, 174.43, 61, 165.10, 56
12841, 200, 173.61, 61, 165.67, 56
12852, 200, 173.97, 61, 173.16, 56
12863, 200, 178.35, 61, 173.79, 56
12874, 200, 178.16, 61, 173.88, 56
12885, 200, 178.16, 61, 176.46, 56
12896, 200, 178.92, 61, 173.61, 56
12907, 200, 179.89, 61, 174.16, 56
12918, 200, 178.64, 61, 175.72, 56
12929, 200, 178.64, 61, 176.83, 56
12940, 200, 179.60, 61, 175.90, 56
12951, 200, 179.99, 61, 173.88, 56
12962, 200, 180.96, 61, 172.00, 56
12973, 200, 180.28, 61, 169.81, 56
12984, 200, 180.47, 61, 178.83, 56
12995, 200, 180.38, 61, 179.69, 56
13006, 200, 181.16, 61, 181.16, 56
13017, 200, 176.27, 61, 182.15, 56
13028, 200, 175.44, 61, 171.47, 56
13039, 200, 175.35, 61, 169.55, 56
13050, 200, 175.35, 61, 166.83, 56
13061, 200, 175.72, 61, 166.83, 56
13072, 200, 177.49, 61, 167.76, 56
13083, 200, 176.65, 61, 168.61, 56
13094, 200, 175.90, 61, 176.09, 56
13105, 200, 176.09, 61, 177.30, 56
13116, 200, 178.16, 61, 177.68, 56
13127, 200, 178.35, 61, 178.16, 56
13138, 200, 177.78, 61, 178.44, 56
13149, 200, 178.92, 61, 173.43, 56
13160, 200, 178.44, 61, 170.15, 56
13171, 200, 177.78, 61, 170.68, 56
13182, 200, 178.44, 61, 172.53, 56
13193, 200, 178.06, 61, 173.97, 56
13204, 200, 178.06, 61, 172.80, 56
13215, 200, 177.59, 61, 174.70, 56
13226, 200, 177.78, 61, 182.45, 56
13237, 200, 178.06, 61, 184.26, 56
13248, 200, 181.65, 61, 184.98, 56
13259, 200, 181.85, 61, 0.00, 60
13270, 200, 181.65, 61, 192.01, 60
13281, 200, 181.75, 61, 194.36, 60
13292, 200, 182.15, 61, 193.69, 60
13303, 200, 181.36, 61, 194.02, 60
13314, 200, 181.85, 61, 188.11, 60
13325, 200, 182.25, 61, 188.43, 60
13336, 200, 182.05, 61, 192.12, 60
13347, 200, 181.16, 61, 193.35, 60
13358, 200, 181.85, 61, 195.16, 60
13369, 200, 182.45, 61, 197.01, 60
13380, 200, 176.37, 61, 197.94, 60
13391, 200, 176.09, 61, 198.29, 60
