time,   leftEncoder,   rightEncoder,   leftMode,   rightMode
112385,         -27337,         0,      4,      0
112390,         -27349,         0,      4,      0
112395,         -27361,         0,      4,      0
112400,         -27373,         0,      4,      0
112405,         -27384,         0,      4,      0
112410,         -27396,         0,      4,      0
112415,         -27408,         0,      4,      0
112420,         -27419,         0,      4,      0
112425,         -27431,         0,      4,      0
112430,         -27443,         0,      4,      0
112435,         -27455,         0,      4,      0
112440,         -27467,         0,      4,      0
112445,         -27478,         0,      4,      0
112450,         -27490,         0,      4,      0
112455,         -27502,         0,      4,      0
112460,         -27514,         0,      4,      0
112465,         -27526,         0,      4,      0
112470,         -27537,         0,      4,      0
112475,         -27549,         0,      4,      0
112480,         -27561,         0,      4,      0
112485,         -27573,         0,      4,      0
112490,         -27585,         0,      4,      0
112495,         -27596,         0,      4,      0
112500,         -27608,         0,      4,      0
112505,         -27620,         0,      4,      0
112510,         -27632,         0,      4,      0
112515,         -27644,         0,      4,      0
112520,         -27655,         0,      4,      0
112525,         -27667,         0,      4,      0
112530,         -27679,         0,      4,      0
112535,         -27691,         0,      4,      0
112540,         -27703,         0,      4,      0
112545,         -27715,         0,      4,      0
112550,         -27726,         0,      4,      0
112555,         -27738,         0,      4,      0
112560,         -27750,         0,      4,      0
112565,         -27762,         0,      4,      0
112570,         -27773,         0,      4,      0
112575,         -27785,         0,      4,      0
112580,         -27797,         0,      4,      0
112585,         -27809,         0,      4,      0
112590,         -27821,         0,      4,      0
112595,         -27832,         0,      4,      0
112600,         -27844,         0,      4,      0
112605,         -27856,         0,      4,      0
112610,         -27868,         0,      4,      0
112615,         -27879,         0,      4,      0
112620,         -27891,         0,      4,      0
112625,         -27903,         0,      4,      0
112630,         -27915,         0,      4,      0
112635,         -27927,         0,      4,      0
112640,         -27939,         0,      4,      0
112645,         -27950,         0,      4,      0
112650,         -27962,         0,      4,      0
112655,         -27974,         0,      4,      0
112660,         -27986,         0,      4,      0
112665,         -27997,         0,      4,      0
112670,         -28009,         0,      4,      0
112675,         -28021,         0,      4,      0
112680,         -28033,         0,      4,      0
112685,         -28044,         0,      4,      0
112690,         -28056,         0,      4,      0
112695,         -28068,         0,      4,      0
112700,         -28080,         0,      4,      0
112705,         -28091,         0,      4,      0
112710,         -28103,         0,      4,      0
112715,         -28115,         0,      4,      0
112720,         -28127,         0,      4,      0
112725,         -28138,         0,      4,      0
112730,         -28150,         0,      4,      0
112735,         -28162,         0,      4,      0
112740,         -28174,         0,      4,      0
112745,         -28185,         0,      4,      0
112750,         -28197,         0,      4,      0
112755,         -28209,         0,      4,      0
112760,         -28221,         0,      4,      0
112765,         -28233,         0,      4,      0
112770,         -28244,         0,      4,      0
112775,         -28256,         0,      4,      0
112780,         -28268,         0,      4,      0
112785,         -28279,         0,      4,      0
112790,         -28291,         0,      4,      0
112795,         -28303,         0,      4,      0
112800,         -28315,         0,      4,      0
112805,         -28326,         0,      4,      0
112810,         -28338,         0,      4,      0
112815,         -28350,         0,      4,      0
112820,         -28362,         0,      4,      0
112825,         -28373,         0,      4,      0
112830,         -28385,         0,      4,      0
112835,         -28397,         0,      4,      0
112840,         -28409,         0,      4,      0
112845,         -28420,         0,      4,      0
112850,         -28432,         0,      4,      0
112855,         -28444,         0,      4,      0
112860,         -28455,         0,      4,      0
112865,         -28467,         0,      4,      0
112870,         -28479,         0,      4,      0
112875,         -28491,         0,      4,      0
112880,         -28502,         0,      4,      0
112885,         -28514,         0,      4,      0
112890,         -28526,         0,      4,      0
112895,         -28537,         0,      4,      0
112900,         -28549,         0,      4,      0
112905,         -28561,         0,      4,      0
112910,         -28573,         0,      4,      0
112915,         -28584,         0,      4,      0
112920,         -28596,         0,      4,      0
112925,         -28608,         0,      4,      0
112930,         -28619,         0,      4,      0
112935,         -28631,         0,      4,      0
112940,         -28643,         0,      4,      0
112945,         -28655,         0,      4,      0
112950,         -28667,         0,      4,      0
112955,         -28678,         0,      4,      0
112960,         -28690,         0,      4,      0
112965,         -28702,         0,      4,      0
112970,         -28714,         0,      4,      0
112975,         -28725,         0,      4,      0
112980,         -28737,         0,      4,      0
112985,         -28749,         0,      4,      0
112990,         -28761,         0,      4,      0
112995,         -28772,         0,      4,      0
113000,         -28784,         0,      4,      0
113005,         -28796,         0,      4,      0
113010,         -28808,         0,      4,      0
113015,         -28819,         0,      4,      0
113020,         -28831,         0,      4,      0
113025,         -28843,         0,      4,      0
113030,         -28855,         0,      4,      0
113035,         -28867,         0,      4,      0
113040,         -28878,         0,      4,      0
113045,         -28890,         0,      4,      0
113050,         -28902,         0,      4,      0
113055,         -28914,         0,      4,      0
113060,         -28926,         0,      4,      0
113065,         -28937,         0,      4,      0
113070,         -28949,         0,      4,      0
113075,         -28961,         0,      4,      0
113080,         -28973,         0,      4,      0
113085,         -28985,         0,      4,      0
113090,         -28996,         0,      4,      0
113095,         -29008,         0,      4,      0
113100,         -29020,         0,      4,      0
113105,         -29032,         0,      4,      0
113110,         -29044,         0,      4,      0
113115,         -29055,         0,      4,      0
113120,         -29067,         0,      4,      0
113125,         -29079,         0,      4,      0
113130,         -29091,         0,      4,      0
113135,         -29103,         0,      4,      0
113140,         -29114,         0,      4,      0
113145,         -29126,         0,      4,      0
113150,         -29138,         0,      4,      0
113155,         -29150,         0,      4,      0
113160,         -29161,         0,      4,      0
113165,         -29173,         0,      4,      0
113170,         -29185,         0,      4,      0
113175,         -29197,         0,      4,      0
113180,         -29209,         0,      4,      0
113185,         -29220,         0,      4,      0
113190,         -29232,         0,      4,      0
113195,         -29244,         0,      4,      0
113200,         -29256,         0,      4,      0
113205,         -29268,         0,      4,      0
113210,         -29279,         0,      4,      0
113215,         -29291,         0,      4,      0
113220,         -29303,         0,      4,      0
113225,         -29315,         0,      4,      0
113230,         -29326,         0,      4,      0
113235,         -29338,         0,      4,      0
113240,         -29350,         0,      4,      0
113245,         -29362,         0,      4,      0
113250,         -29374,         0,      4,      0
113255,         -29385,         0,      4,      0
113260,         -29397,         0,      4,      0
113265,         -29409,         0,      4,      0
113270,         -29421,         0,      4,      0
113275,         -29432,         0,      4,      0
113280,         -29444,         0,      4,      0
113285,         -29456,         0,      4,      0
113290,         -29468,         0,      4,      0
113295,         -29479,         0,      4,      0
113300,         -29491,         0,      4,      0
113305,         -29503,         0,      4,      0
113310,         -29515,         0,      4,      0
113315,         -29527,         0,      4,      0
113320,         -29538,         0,      4,      0
113325,         -29550,         0,      4,      0
113330,         -29562,         0,      4,      0
113335,         -29574,         0,      4,      0
113340,         -29585,         0,      4,      0
113345,         -29597,         0,      4,      0
113350,         -29609,         0,      4,      0
113355,         -29621,         0,      4,      0
113360,         -29632,         0,      4,      0
113365,         -29644,         0,      4,      0
113370,         -29656,         0,      4,      0
113375,         -29668,         0,      4,      0
113380,         -29679,         0,      4,      0
113385,         -29691,         0,      4,      0
113390,         -29703,         0,      4,      0
113395,         -29715,         0,      4,      0
113400,         -29727,         0,      4,      0
113405,         -29738,         0,      4,      0
113410,         -29750,         0,      4,      0
113415,         -29762,         0,      4,      0
113420,         -29774,         0,      4,      0
113425,         -29785,         0,      4,      0
113430,         -29797,         0,      4,      0
113435,         -29809,         0,      4,      0
113440,         -29821,         0,      4,      0
113445,         -29833,         0,      4,      0
113450,         -29845,         0,      4,      0
113455,         -29856,         0,      4,      0
113460,         -29868,         0,      4,      0
113465,         -29880,         0,      4,      0
113470,         -29892,         0,      4,      0
113475,         -29903,         0,      4,      0
113480,         -29915,         0,      4,      0
113485,         -29927,         0,      4,      0
113490,         -29939,         0,      4,      0
113495,         -29951,         0,      4,      0
113500,         -29963,         0,      4,      0
113505,         -29974,         0,      4,      0
113510,         -29986,         0,      4,      0
113515,         -29998,         0,      4,      0
113520,         -30010,         0,      4,      0
113525,         -30022,         0,      4,      0
113530,         -30033,         0,      4,      0
113535,         -30045,         0,      4,      0
113540,         -30057,         0,      4,      0
113545,         -30069,         0,      4,      0
113550,         -30081,         0,      4,      0
113555,         -30093,         0,      4,      0
113560,         -30104,         0,      4,      0
113565,         -30116,         0,      4,      0
113570,         -30128,         0,      4,      0
113575,         -30140,         0,      4,      0
113580,         -30152,         0,      4,      0
113585,         -30163,         0,      4,      0
113590,         -30175,         0,      4,      0
113595,         -30187,         0,      4,      0
113600,         -30199,         0,      4,      0
113605,         -30211,         0,      4,      0
113610,         -30222,         0,      4,      0
113615,         -30234,         0,      4,      0
113620,         -30246,         0,      4,      0
113625,         -30258,         0,      4,      0
113630,         -30269,         0,      4,      0
113635,         -30281,         0,      4,      0
113640,         -30293,         0,      4,      0
113645,         -30305,         0,      4,      0
