time, targetSpeed, leftSpeed, leftCommand, rightSpeed, rightCommand
1776777, 200, 176.18, 76, 172.00, 76
1776780, 200, 188.86, 76, 186.12, 77
1776782, 200, 186.95, 76, 133.49, 79
1776785, 200, 191.57, 76, 201.05, 79
1776787, 200, 195.39, 76, 200.20, 79
1776789, 200, 205.25, 76, 208.07, 79
1776791, 200, 197.59, 76, 206.53, 79
1776793, 200, 207.43, 76, 203.62, 79
1776795, 200, 204.37, 76, 204.88, 79
1776797, 200, 204.75, 76, 231.00, 79
1776809, 200, 222.37, 75, 227.38, 78
1776811, 200, 228.31, 74, 222.97, 77
1776813, 200, 224.77, 73, 224.32, 76
1776815, 200, 225.68, 72, 230.36, 75
1776818, 200, 236.07, 71, 238.44, 74
1776819, 200, 229.89, 70, 233.10, 73
1776822, 200, 235.07, 69, 245.28, 72
1776824, 200, 246.18, 68, 242.95, 71
1776836, 200, 252.53, 66, 242.60, 70
1776838, 200, 247.46, 64, 241.90, 69
1776840, 200, 254.07, 62, 249.88, 67
1776842, 200, 255.82, 60, 251.57, 65
1776844, 200, 259.20, 58, 245.64, 64
1776846, 200, 251.95, 56, 244.38, 63
1776848, 200, 257.40, 54, 247.83, 61
1776850, 200, 257.00, 52, 253.29, 59
1776863, 200, 243.49, 51, 244.56, 58
1776865, 200, 249.69, 49, 251.95, 56
1776867, 200, 241.55, 48, 240.15, 55
1776869, 200, 243.49, 47, 252.53, 53
1776871, 200, 241.72, 46, 244.92, 52
1776873, 200, 246.55, 45, 248.39, 50
1776875, 200, 238.78, 44, 245.64, 49
1776877, 200, 245.64, 43, 225.23, 47
1776889, 200, 229.57, 42, 228.62, 46
1776891, 200, 232.13, 41, 231.96, 45
1776893, 200, 231.00, 40, 224.77, 44
1776895, 200, 225.53, 39, 233.10, 43
1776897, 200, 222.97, 38, 222.97, 42
1776899, 200, 226.60, 37, 227.84, 41
1776901, 200, 217.01, 36, 223.56, 40
1776903, 200, 224.32, 35, 214.36, 39
1776916, 200, 201.29, 35, 198.06, 39
1776918, 200, 201.17, 35, 205.38, 39
1776920, 200, 192.46, 35, 199.72, 39
1776922, 200, 196.54, 35, 190.15, 39
1776924, 200, 189.39, 35, 183.55, 39
1776926, 200, 187.48, 35, 187.27, 39
1776928, 200, 188.22, 35, 190.26, 39
1776930, 200, 185.80, 35, 175.90, 39
1776942, 200, 161.89, 36, 170.24, 40
1776944, 200, 165.84, 37, 163.96, 41
1776946, 200, 161.89, 38, 170.68, 42
1776948, 200, 161.89, 39, 159.64, 43
1776950, 200, 160.03, 40, 161.73, 44
1776952, 200, 162.28, 41, 165.43, 45
1776954, 200, 162.84, 42, 160.95, 46
1776956, 200, 157.38, 43, 154.04, 47
1776969, 200, 150.76, 44, 149.21, 48
1776971, 200, 152.28, 45, 154.89, 49
1776973, 200, 150.90, 46, 146.65, 51
1776975, 200, 151.93, 47, 149.88, 52
1776977, 200, 154.04, 48, 154.97, 53
1776979, 200, 155.26, 49, 152.21, 54
1776981, 200, 151.65, 50, 152.21, 55
1776983, 200, 156.94, 51, 155.69, 56
1776995, 200, 152.56, 52, 150.97, 57
1776997, 200, 156.94, 53, 160.03, 58
1776999, 200, 154.89, 54, 152.98, 59
1777001, 200, 156.42, 55, 156.86, 60
1777003, 200, 159.87, 56, 165.34, 61
1777005, 200, 163.16, 57, 162.44, 62
1777007, 200, 158.50, 58, 160.72, 63
1777019, 200, 163.40, 59, 164.37, 64
1777021, 200, 168.86, 60, 174.98, 65
1777023, 200, 166.67, 61, 166.75, 66
1777026, 200, 173.79, 62, 182.05, 67
1777031, 200, 172.71, 63, 179.40, 68
1777033, 200, 179.21, 64, 188.86, 68
1777038, 200, 186.22, 64, 190.69, 68
1777040, 200, 186.53, 64, 190.04, 68
1777043, 200, 185.70, 64, 184.57, 68
1777044, 200, 188.43, 64, 194.59, 68
1777046, 200, 185.29, 64, 183.86, 68
1777048, 200, 188.32, 64, 196.89, 68
1777050, 200, 191.79, 64, 193.80, 68
1777062, 200, 190.26, 64, 194.93, 68
1777064, 200, 196.43, 64, 205.63, 68
1777066, 200, 193.12, 64, 195.05, 68
1777068, 200, 193.12, 64, 206.78, 68
1777070, 200, 199.12, 64, 204.50, 68
1777072, 200, 194.02, 64, 199.24, 68
1777074, 200, 199.96, 64, 209.51, 68
1777076, 200, 196.89, 64, 208.07, 68
1777088, 200, 200.44, 64, 215.05, 67
1777090, 200, 207.04, 64, 213.95, 66
1777093, 200, 189.83, 64, 223.41, 65
1777095, 200, 204.37, 64, 213.68, 65
1777097, 200, 203.62, 64, 228.62, 64
1777099, 200, 207.04, 64, 225.38, 63
1777101, 200, 209.64, 64, 233.43, 62
1777104, 200, 209.64, 64, 222.67, 61
1777105, 200, 205.25, 64, 242.25, 60
1777117, 200, 207.04, 64, 225.99, 59
1777120, 200, 214.36, 63, 224.47, 58
1777122, 200, 205.89, 63, 229.89, 57
1777124, 200, 211.77, 63, 233.92, 56
1777126, 200, 211.51, 63, 227.07, 55
1777129, 200, 216.31, 62, 237.93, 54
1777130, 200, 215.05, 61, 230.20, 53
1777132, 200, 222.82, 60, 237.25, 52
1777145, 200, 222.22, 59, 230.68, 51
1777147, 200, 223.56, 58, 215.47, 50
1777149, 200, 217.30, 57, 227.38, 49
1777151, 200, 221.78, 56, 223.86, 48
1777153, 200, 221.93, 55, 217.30, 47
1777155, 200, 226.60, 54, 213.27, 47
1777157, 200, 221.63, 53, 217.16, 46
1777159, 200, 227.84, 52, 221.63, 45
1777171, 200, 217.44, 51, 199.12, 45
1777174, 200, 221.19, 50, 207.17, 45
1777175, 200, 218.58, 49, 194.25, 45
1777177, 200, 223.11, 48, 198.53, 45
1777179, 200, 219.30, 47, 198.65, 45
1777181, 200, 223.11, 46, 190.04, 45
1777183, 200, 222.52, 45, 197.12, 45
1777185, 200, 216.03, 44, 175.44, 45
1777197, 200, 209.12, 44, 178.92, 46
1777199, 200, 206.02, 44, 183.55, 46
1777201, 200, 208.07, 44, 180.67, 46
1777203, 200, 199.00, 44, 174.34, 47
1777205, 200, 203.00, 44, 181.06, 47
1777207, 200, 197.24, 44, 171.47, 48
1777209, 200, 194.93, 44, 174.06, 49
1777221, 200, 187.37, 44, 169.81, 50
1777224, 200, 186.22, 44, 173.25, 51
1777225, 200, 179.31, 45, 170.50, 52
1777227, 200, 184.77, 45, 170.77, 53
1777229, 200, 179.50, 46, 174.98, 54
1777232, 200, 178.06, 47, 169.20, 55
1777234, 200, 175.53, 47, 179.02, 56
1777239, 200, 176.83, 48, 182.15, 56
1777243, 200, 180.57, 49, 173.07, 57
1777245, 200, 183.96, 49, 183.35, 57
1777247, 200, 179.50, 50, 180.38, 58
1777249, 200, 184.26, 50, 183.76, 59
1777252, 200, 181.06, 50, 177.12, 60
1777265, 200, 176.27, 51, 181.95, 60
1777267, 200, 176.74, 52, 190.04, 60
1777269, 200, 172.44, 53, 187.06, 60
1777271, 200, 178.73, 54, 180.96, 60
1777273, 200, 177.02, 55, 191.02, 60
1777275, 200, 177.40, 56, 179.89, 61
1777277, 200, 182.25, 56, 182.75, 61
1777279, 200, 184.26, 56, 191.35, 61
1777291, 200, 177.49, 57, 189.18, 61
1777293, 200, 184.26, 57, 183.45, 61
1777295, 200, 180.96, 57, 181.65, 61
1777297, 200, 172.00, 58, 186.12, 61
1777299, 200, 194.82, 58, 193.24, 61
1777301, 200, 186.53, 58, 189.18, 61
1777303, 200, 182.15, 58, 185.60, 61
1777316, 200, 185.08, 58, 194.25, 61
1777319, 200, 183.55, 58, 188.64, 61
1777321, 200, 186.53, 58, 195.05, 61
1777323, 200, 188.11, 58, 191.68, 61
1777325, 200, 186.95, 58, 196.08, 61
1777327, 200, 183.55, 58, 185.29, 61
1777329, 200, 183.55, 58, 188.43, 61
1777331, 200, 186.74, 58, 195.73, 61
1777333, 200, 187.79, 58, 192.79, 61
1777345, 200, 182.55, 58, 187.69, 61
1777347, 200, 187.90, 58, 197.24, 61
1777349, 200, 184.37, 58, 186.85, 61
1777351, 200, 183.96, 58, 196.19, 61
1777353, 200, 187.79, 58, 195.27, 61
1777355, 200, 187.79, 58, 187.58, 61
1777357, 200, 182.05, 58, 197.12, 61
1777369, 200, 188.54, 58, 186.74, 61
1777371, 200, 184.77, 58, 193.91, 61
1777373, 200, 184.47, 58, 198.53, 61
1777375, 200, 188.01, 58, 195.39, 61
1777377, 200, 183.76, 58, 199.48, 61
1777379, 200, 188.54, 58, 188.64, 61
1777381, 200, 184.77, 58, 192.46, 61
1777383, 200, 184.57, 58, 197.59, 61
1777395, 200, 188.22, 58, 195.62, 61
1777397, 200, 189.93, 58, 190.91, 61
1777399, 200, 183.25, 58, 199.84, 61
1777401, 200, 189.50, 58, 194.14, 61
1777403, 200, 185.49, 58, 200.56, 61
1777405, 200, 184.77, 58, 196.66, 61
1777407, 200, 188.32, 58, 191.24, 61
1777419, 200, 189.93, 58, 200.92, 61
1777421, 200, 184.26, 58, 190.80, 61
1777423, 200, 189.50, 58, 194.59, 61
1777425, 200, 185.70, 58, 198.53, 61
1777427, 200, 188.86, 58, 192.68, 61
1777429, 200, 189.29, 58, 202.14, 61
1777431, 200, 184.47, 58, 189.93, 61
1777433, 200, 189.61, 58, 194.14, 61
1777448, 200, 186.32, 58, 192.68, 61
1777450, 200, 192.01, 58, 200.92, 61
1777452, 200, 182.85, 58, 195.27, 61
1777454, 200, 191.24, 58, 202.02, 61
1777456, 200, 186.64, 58, 197.59, 61
1777458, 200, 186.22, 58, 192.57, 61
1777460, 200, 188.86, 58, 202.63, 61
1777462, 200, 190.15, 58, 191.90, 61
1777474, 200, 184.16, 58, 202.63, 61
1777476, 200, 190.37, 58, 198.18, 61
1777478, 200, 185.29, 58, 193.69, 61
1777480, 200, 185.80, 58, 202.39, 61
1777482, 200, 190.37, 58, 191.35, 61
1777484, 200, 184.37, 58, 195.73, 61
1777486, 200, 189.93, 58, 199.84, 61
1777498, 200, 185.39, 58, 194.36, 61
1777500, 200, 186.12, 58, 203.13, 61
1777502, 200, 187.27, 58, 192.90, 61
1777504, 200, 191.79, 58, 195.85, 61
1777506, 200, 185.19, 58, 200.44, 61
1777508, 200, 189.93, 58, 194.48, 61
1777510, 200, 186.01, 58, 203.75, 61
1777512, 200, 185.39, 58, 188.22, 61
1777524, 200, 193.57, 58, 201.17, 61
1777526, 200, 189.83, 58, 202.88, 61
1777528, 200, 184.37, 58, 194.48, 61
1777530, 200, 186.43, 58, 203.87, 61
1777532, 200, 185.80, 58, 193.12, 61
1777534, 200, 189.18, 58, 196.77, 61
1777536, 200, 191.35, 58, 204.00, 61
1777548, 200, 183.96, 58, 195.16, 61
1777550, 200, 189.39, 58, 205.63, 61
1777552, 200, 185.80, 58, 195.05, 61
1777554, 200, 185.70, 58, 198.77, 61
1777556, 200, 189.39, 58, 205.63, 61
1777558, 200, 189.39, 58, 195.85, 61
1777560, 200, 184.06, 58, 206.02, 61
1777562, 200, 186.01, 58, 195.50, 61
1777574, 200, 185.80, 58, 200.44, 61
1777576, 200, 188.64, 58, 203.38, 61
1777578, 200, 191.13, 58, 197.36, 61
1777580, 200, 184.06, 58, 206.91, 61
1777582, 200, 190.48, 58, 195.85, 61
1777584, 200, 186.43, 58, 200.56, 61
1777586, 200, 185.91, 58, 203.62, 61
1777598, 200, 189.61, 58, 197.59, 61
1777600, 200, 190.59, 58, 206.65, 61
1777602, 200, 184.98, 58, 194.48, 61
1777604, 200, 190.48, 58, 198.53, 61
1777606, 200, 186.43, 58, 204.12, 61
1777608, 200, 186.53, 58, 196.66, 61
1777610, 200, 190.59, 58, 206.65, 61
1777612, 200, 183.76, 58, 195.05, 61
1777624, 200, 184.98, 58, 199.12, 61
1777626, 200, 186.12, 58, 205.00, 61
1777628, 200, 185.60, 58, 195.62, 61
1777630, 200, 189.72, 58, 207.43, 61
1777632, 200, 189.61, 58, 195.50, 61
1777634, 200, 184.16, 58, 206.27, 61
1777636, 200, 189.93, 58, 203.13, 61
1777638, 200, 185.70, 58, 198.06, 61
1777650, 200, 186.74, 58, 195.62, 61
1777655, 200, 190.69, 58, 204.62, 61
1777656, 200, 183.76, 58, 205.25, 61
1777659, 200, 185.29, 58, 197.47, 61
1777661, 200, 186.22, 58, 196.66, 61
1777663, 200, 189.18, 58, 199.84, 61
1777665, 200, 183.76, 58, 205.63, 61
1777667, 200, 190.15, 58, 202.39, 61
1777669, 200, 186.74, 58, 206.78, 61
1777681, 200, 186.32, 58, 195.27, 61
1777683, 200, 190.26, 58, 198.53, 61
1777685, 200, 189.72, 58, 206.40, 61
1777687, 200, 184.57, 58, 202.14, 61
1777689, 200, 191.24, 58, 206.40, 61
1777691, 200, 186.32, 58, 194.82, 61
1777693, 200, 185.49, 58, 199.84, 61
1777695, 200, 190.04, 58, 206.02, 61
1777707, 200, 190.26, 58, 196.43, 61
1777709, 200, 184.26, 58, 207.30, 61
1777711, 200, 190.48, 58, 196.31, 61
1777713, 200, 186.32, 58, 200.44, 61
1777715, 200, 189.72, 58, 206.27, 61
1777719, 200, 190.15, 58, 207.17, 61
1777721, 200, 191.79, 58, 197.36, 61
1777723, 200, 187.69, 58, 200.44, 61
1777725, 200, 185.29, 58, 203.87, 61
1777737, 200, 190.26, 58, 198.06, 61
1777739, 200, 190.48, 58, 206.78, 61
1777741, 200, 184.47, 58, 196.43, 61
1777743, 200, 186.43, 58, 199.24, 61
1777745, 200, 187.16, 58, 202.51, 61
1777747, 200, 189.72, 58, 197.94, 61
1777749, 200, 191.46, 58, 206.53, 61
1777751, 200, 185.91, 58, 194.48, 61
1777763, 200, 191.24, 58, 199.00, 61
1777765, 200, 187.37, 58, 203.00, 61
1777767, 200, 186.95, 58, 196.31, 61
1777769, 200, 190.48, 58, 206.78, 61
1777771, 200, 190.80, 58, 195.39, 61
1777773, 200, 189.50, 58, 206.53, 61
1777775, 200, 189.18, 58, 203.13, 61
1777787, 200, 187.06, 58, 198.06, 61
1777789, 200, 190.26, 58, 207.81, 61
1777791, 200, 190.80, 58, 195.96, 61
1777793, 200, 185.29, 58, 206.65, 61
1777795, 200, 191.68, 58, 203.00, 61
1777797, 200, 187.58, 58, 197.82, 61
1777799, 200, 186.64, 58, 207.04, 61
1777801, 200, 190.15, 58, 195.05, 61
1777813, 200, 190.80, 58, 205.76, 61
1777815, 200, 184.88, 58, 202.27, 61
1777817, 200, 190.80, 58, 197.94, 61
1777819, 200, 186.43, 58, 206.27, 61
1777821, 200, 189.83, 58, 195.39, 61
1777823, 200, 190.59, 58, 206.91, 61
1777825, 200, 184.98, 58, 201.90, 61
1777827, 200, 191.35, 58, 197.01, 61
1777839, 200, 186.95, 58, 206.78, 61
1777841, 200, 186.32, 58, 200.56, 61
1777843, 200, 189.61, 58, 206.78, 61
1777845, 200, 191.13, 58, 203.25, 61
1777847, 200, 184.16, 58, 197.59, 61
1777849, 200, 191.79, 58, 207.81, 61
1777851, 200, 186.95, 58, 200.56, 61
1777863, 200, 186.01, 58, 206.02, 61
1777865, 200, 190.80, 58, 204.88, 61
1777867, 200, 185.60, 58, 198.77, 61
1777869, 200, 190.37, 58, 196.31, 61
1777871, 200, 186.64, 58, 199.60, 61
1777873, 200, 186.85, 58, 208.33, 61
1777875, 200, 190.15, 58, 204.12, 61
1777877, 200, 190.80, 58, 198.18, 61
1777889, 200, 185.29, 58, 195.96, 61
1777891, 200, 190.69, 58, 201.53, 61
1777893, 200, 185.70, 58, 206.78, 61
1777895, 200, 187.06, 58, 204.00, 61
1777897, 200, 190.59, 58, 207.56, 61
1777899, 200, 184.57, 58, 196.08, 61
1777901, 200, 191.24, 58, 200.32, 61
1777903, 200, 186.74, 58, 205.89, 61
1777915, 200, 186.64, 58, 203.87, 61
1777917, 200, 190.04, 58, 207.56, 61
1777919, 200, 190.26, 58, 198.89, 61
1777924, 200, 186.43, 58, 201.17, 61
1777926, 200, 186.53, 58, 199.96, 61
1777929, 200, 189.29, 58, 194.25, 61
1777932, 200, 184.37, 58, 206.65, 61
1777934, 200, 191.24, 58, 204.75, 61
1777936, 200, 185.19, 58, 197.94, 61
1777938, 200, 190.91, 58, 206.14, 61
1777940, 200, 191.35, 58, 201.29, 61
1777952, 200, 185.39, 58, 207.81, 61
1777954, 200, 191.02, 58, 205.13, 61
1777956, 200, 186.53, 58, 198.65, 61
1777958, 200, 185.91, 58, 196.54, 61
1777960, 200, 190.04, 58, 200.44, 61
1777962, 200, 190.37, 58, 208.20, 61
1777964, 200, 184.57, 58, 204.50, 61
1777966, 200, 186.64, 58, 208.33, 61
1777978, 200, 186.32, 58, 196.77, 61
1777980, 200, 186.74, 58, 199.36, 61
1777982, 200, 190.26, 58, 207.81, 61
1777984, 200, 184.88, 58, 205.13, 61
1777986, 200, 190.69, 58, 206.02, 61
1777988, 200, 188.01, 58, 198.18, 61
1777990, 200, 185.91, 58, 200.44, 61
1778002, 200, 190.48, 58, 206.27, 61
1778004, 200, 191.02, 58, 198.18, 61
1778006, 200, 185.49, 58, 206.40, 61
1778008, 200, 190.37, 58, 196.31, 61
1778010, 200, 186.64, 58, 200.68, 61
1778012, 200, 190.80, 58, 206.78, 61
1778014, 200, 190.59, 58, 197.82, 61
1778016, 200, 184.77, 58, 207.17, 61
1778028, 200, 191.79, 58, 196.43, 61
1778030, 200, 187.27, 58, 202.14, 61
1778032, 200, 187.16, 58, 204.12, 61
1778034, 200, 190.37, 58, 197.82, 61
1778036, 200, 191.79, 58, 207.56, 61
1778038, 200, 185.91, 58, 195.73, 61
1778040, 200, 191.46, 58, 198.89, 61
1778042, 200, 187.27, 58, 203.75, 61
1778054, 200, 187.37, 58, 197.12, 61
1778056, 200, 190.91, 58, 207.68, 61
1778058, 200, 186.12, 58, 195.39, 61
1778060, 200, 191.24, 58, 199.12, 61
1778062, 200, 187.58, 58, 204.50, 61
1778064, 200, 187.48, 58, 197.01, 61
1778066, 200, 190.91, 58, 207.68, 61
1778078, 200, 191.57, 58, 195.50, 61
1778080, 200, 186.53, 58, 206.91, 61
1778082, 200, 191.35, 58, 203.50, 61
1778084, 200, 187.58, 58, 197.59, 61
1778086, 200, 190.15, 58, 207.68, 61
1778088, 200, 191.79, 58, 196.31, 61
1778090, 200, 185.49, 58, 206.27, 61
1778092, 200, 192.23, 58, 204.00, 61
1778104, 200, 186.43, 58, 197.01, 61
1778106, 200, 188.22, 58, 207.81, 61
1778108, 200, 189.72, 58, 195.73, 61
1778110, 200, 194.02, 58, 207.94, 61
1778112, 200, 185.60, 58, 203.62, 61
1778114, 200, 192.57, 58, 197.59, 61
1778116, 200, 187.06, 58, 207.43, 61
1778118, 200, 190.91, 58, 201.05, 61
1778130, 200, 190.15, 58, 207.04, 61
1778132, 200, 185.39, 58, 204.50, 61
1778134, 200, 191.24, 58, 197.94, 61
1778136, 200, 186.53, 58, 208.33, 61
1778138, 200, 186.64, 58, 201.29, 61
1778140, 200, 191.13, 58, 206.27, 61
1778142, 200, 189.83, 58, 204.00, 61
1778154, 200, 185.39, 58, 197.59, 61
1778156, 200, 190.69, 58, 195.85, 61
1778158, 200, 187.69, 58, 199.96, 61
1778160, 200, 186.95, 58, 207.81, 61
1778162, 200, 190.48, 58, 204.62, 61
1778164, 200, 185.39, 58, 198.53, 61
1778166, 200, 191.68, 58, 195.39, 61
1778168, 200, 188.01, 58, 201.17, 61
1778180, 200, 186.85, 58, 207.30, 61
1778182, 200, 190.80, 58, 204.00, 61
1778184, 200, 191.02, 58, 208.33, 61
1778186, 200, 185.39, 58, 196.89, 61
1778188, 200, 191.35, 58, 200.44, 61
1778190, 200, 186.74, 58, 207.04, 61
1778192, 200, 189.50, 58, 204.25, 61
1778194, 200, 191.24, 58, 206.78, 61
1778206, 200, 190.91, 58, 196.54, 61
1778208, 200, 189.83, 58, 201.05, 61
1778210, 200, 186.32, 58, 204.12, 61
1778212, 200, 186.43, 58, 198.29, 61
1778214, 200, 189.72, 58, 208.07, 61
1778216, 200, 189.93, 58, 196.77, 61
1778218, 200, 185.08, 58, 202.27, 61
