time, targetSpeed, leftSpeed, leftCommand, rightSpeed, rightCommand
507709, 200, 172.18, -1, 181.55, -2
507711, 200, 170.77, 0, 180.28, 0
507713, 200, 165.76, 2, 168.27, 1
507715, 200, 155.62, 4, 163.56, 3
507717, 200, 154.82, 6, 168.10, 4
507719, 200, 146.33, 9, 156.35, 6
507721, 200, 146.33, 12, 156.35, 8
507725, 200, 137.29, 15, 146.97, 11
507727, 200, 131.49, 19, 137.68, 14
507730, 200, 121.48, 23, 131.80, 18
507732, 200, 121.17, 27, 135.01, 21
507734, 200, 121.17, 31, 106.97, 25
507747, 200, 105.39, 36, 103.52, 30
507749, 200, 98.21, 42, 104.13, 35
507751, 200, 98.85, 48, 104.13, 40
507753, 200, 98.85, 54, 96.81, 46
507755, 200, 98.56, 60, 96.81, 52
507757, 200, 98.56, 66, 95.35, 58
507759, 200, 101.53, 71, 97.55, 64
507761, 200, 109.51, 76, 97.55, 70
507763, 200, 109.51, 81, 97.47, 76
507777, 200, 145.37, 84, 124.29, 80
507779, 200, 151.79, 86, 130.51, 92
507781, 200, 155.11, 88, 130.51, 96
507783, 200, 165.59, 90, 145.31, 99
507785, 200, 168.01, 91, 163.64, 101
507787, 200, 173.97, 92, 165.10, 103
507789, 200, 182.55, 93, 183.05, 104
507791, 200, 191.35, 93, 182.35, 105
507793, 200, 200.32, 92, 221.48, 105
507805, 200, 219.30, 90, 232.29, 103
507807, 200, 231.00, 88, 237.25, 100
507809, 200, 235.07, 85, 240.33, 97
507811, 200, 232.61, 83, 245.28, 94
507813, 200, 239.98, 80, 254.84, 90
507815, 200, 242.78, 77, 257.40, 86
507817, 200, 252.14, 73, 258.60, 82
507819, 200, 246.55, 70, 261.03, 78
507832, 200, 257.80, 66, 269.69, 73
507834, 200, 252.14, 62, 292.65, 67
507836, 200, 261.44, 58, 277.55, 62
507838, 200, 254.65, 54, 282.25, 57
507840, 200, 261.23, 50, 274.35, 52
507842, 200, 251.95, 46, 290.11, 46
507844, 200, 254.45, 42, 273.22, 41
507846, 200, 252.14, 38, 269.25, 36
507859, 200, 238.95, 35, 252.72, 32
507861, 200, 231.32, 33, 245.46, 29
507863, 200, 229.89, 31, 243.13, 26
507865, 200, 231.32, 29, 244.20, 23
507867, 200, 224.32, 27, 238.78, 20
507869, 200, 228.47, 25, 242.07, 17
507871, 200, 219.88, 23, 228.94, 15
507874, 200, 219.44, 21, 225.84, 13
507877, 200, 210.70, 20, 219.88, 11
507880, 200, 206.40, 19, 209.38, 10
507892, 200, 177.87, 20, 188.64, 10
507898, 200, 164.77, 22, 171.56, 11
507900, 200, 167.76, 23, 159.41, 13
507902, 200, 159.80, 25, 156.27, 15
507904, 200, 155.62, 27, 160.33, 17
507907, 200, 154.54, 29, 149.68, 20
507909, 200, 154.54, 31, 143.80, 23
507911, 200, 145.75, 34, 143.18, 26
507913, 200, 148.48, 37, 143.18, 29
507915, 200, 142.69, 40, 133.60, 32
507917, 200, 141.90, 43, 131.80, 36
507930, 200, 135.28, 46, 117.70, 40
507932, 200, 132.12, 50, 115.46, 45
507934, 200, 135.72, 53, 115.46, 50
507936, 200, 137.34, 56, 121.61, 54
507938, 200, 136.39, 59, 116.10, 59
507940, 200, 136.39, 62, 116.10, 64
507942, 200, 141.66, 65, 117.79, 68
507944, 200, 142.69, 68, 124.84, 72
507956, 200, 157.23, 70, 141.00, 75
507958, 200, 159.03, 72, 148.74, 78
507960, 200, 167.17, 73, 146.84, 81
507962, 200, 169.46, 74, 153.47, 83
507964, 200, 168.61, 75, 167.00, 84
507966, 200, 177.59, 76, 167.08, 85
507968, 200, 177.49, 77, 170.59, 86
507970, 200, 181.55, 78, 180.28, 87
507983, 200, 202.88, 77, 200.56, 86
507984, 200, 205.76, 76, 205.63, 85
507986, 200, 214.22, 75, 223.11, 83
507988, 200, 211.51, 74, 217.72, 81
507990, 200, 214.78, 73, 224.32, 79
507992, 200, 220.90, 71, 219.59, 77
507994, 200, 220.17, 69, 238.95, 74
507996, 200, 229.41, 67, 230.04, 72
508008, 200, 226.76, 65, 241.02, 69
508010, 200, 234.91, 62, 234.08, 66
508012, 200, 228.94, 60, 250.63, 62
508014, 200, 233.59, 57, 238.95, 59
508016, 200, 232.94, 55, 245.10, 56
508018, 200, 238.10, 52, 237.08, 53
508020, 200, 233.59, 49, 250.25, 49
508022, 200, 240.50, 46, 238.27, 46
508035, 200, 227.84, 44, 222.07, 44
508037, 200, 219.73, 42, 233.92, 41
508039, 200, 225.84, 40, 224.47, 39
508041, 200, 220.46, 38, 224.62, 37
508043, 200, 223.11, 36, 213.81, 36
508046, 200, 221.19, 34, 213.81, 35
508047, 200, 213.95, 33, 215.05, 34
508049, 200, 218.58, 31, 212.04, 33
508061, 200, 194.02, 31, 197.59, 33
508063, 200, 195.62, 31, 188.86, 33
508065, 200, 193.35, 31, 186.32, 33
508067, 200, 184.57, 31, 195.05, 33
508069, 200, 186.64, 31, 180.38, 34
508071, 200, 179.69, 32, 183.15, 35
508073, 200, 176.74, 33, 174.25, 36
508075, 200, 176.27, 34, 174.34, 37
508088, 200, 158.88, 36, 168.44, 39
508093, 200, 155.84, 38, 159.80, 41
508094, 200, 151.79, 40, 157.75, 43
508097, 200, 150.29, 42, 150.69, 45
508099, 200, 153.75, 44, 153.96, 47
508101, 200, 154.54, 46, 153.96, 49
508103, 200, 149.81, 49, 161.58, 51
508105, 200, 154.46, 51, 155.11, 53
508107, 200, 152.56, 53, 156.13, 55
508109, 200, 152.42, 55, 159.72, 57
508121, 200, 154.11, 57, 163.56, 59
508123, 200, 153.33, 59, 158.20, 61
508125, 200, 159.18, 61, 160.80, 63
508129, 200, 160.95, 63, 166.50, 65
508132, 200, 166.50, 65, 173.34, 66
508134, 200, 164.28, 67, 171.20, 67
508136, 200, 168.10, 68, 172.62, 68
508138, 200, 177.12, 69, 184.16, 68
508140, 200, 174.06, 70, 178.83, 69
508142, 200, 182.95, 71, 178.73, 70
508144, 200, 181.65, 72, 195.50, 70
508156, 200, 194.25, 72, 188.54, 70
508158, 200, 199.12, 72, 191.13, 70
508160, 200, 201.78, 71, 203.50, 69
508162, 200, 197.59, 71, 197.36, 69
508164, 200, 203.75, 70, 204.62, 68
508166, 200, 205.25, 69, 197.01, 68
508168, 200, 211.24, 68, 200.56, 67
508170, 200, 214.92, 67, 212.86, 66
508184, 200, 215.19, 65, 214.50, 65
508186, 200, 224.77, 63, 211.91, 64
508188, 200, 225.84, 61, 227.69, 62
508190, 200, 231.00, 59, 217.86, 60
508192, 200, 224.16, 57, 217.30, 58
508194, 200, 225.84, 55, 213.95, 57
508196, 200, 231.96, 53, 215.19, 56
508198, 200, 223.71, 51, 228.62, 54
508200, 200, 229.89, 49, 218.01, 52
508212, 200, 216.45, 48, 218.58, 50
508214, 200, 221.93, 46, 210.84, 49
508216, 200, 212.31, 45, 221.78, 47
508218, 200, 219.30, 43, 211.91, 46
508220, 200, 212.31, 42, 209.64, 45
508222, 200, 215.33, 41, 205.00, 44
508224, 200, 213.54, 40, 204.50, 43
508226, 200, 207.17, 39, 216.59, 42
508238, 200, 193.69, 39, 197.12, 42
508240, 200, 191.46, 39, 196.77, 42
508242, 200, 191.57, 39, 187.48, 42
508244, 200, 191.35, 39, 186.43, 42
508246, 200, 183.05, 40, 196.19, 42
508248, 200, 186.01, 40, 187.16, 42
508250, 200, 182.05, 41, 183.55, 42
508252, 200, 180.08, 42, 185.39, 42
508264, 200, 171.64, 43, 166.75, 44
508266, 200, 171.03, 44, 167.00, 45
508268, 200, 166.33, 46, 177.21, 46
508270, 200, 171.47, 47, 168.01, 47
508272, 200, 167.50, 48, 167.50, 48
508274, 200, 168.01, 49, 170.07, 49
508276, 200, 171.20, 50, 163.56, 51
508278, 200, 173.70, 51, 164.04, 53
508291, 200, 165.76, 52, 172.09, 55
508297, 200, 166.75, 53, 168.69, 57
508300, 200, 173.16, 54, 164.45, 59
508303, 200, 174.61, 55, 163.80, 61
508304, 200, 171.29, 56, 179.60, 62
508306, 200, 179.12, 57, 172.89, 63
508308, 200, 176.18, 58, 172.62, 64
508310, 200, 178.92, 59, 178.16, 65
508312, 200, 186.85, 59, 171.64, 66
508314, 200, 181.16, 60, 175.53, 67
508326, 200, 181.75, 61, 196.77, 67
508328, 200, 186.53, 61, 190.59, 67
508331, 200, 184.57, 61, 198.41, 67
508333, 200, 188.22, 61, 189.18, 67
508335, 200, 189.93, 61, 192.01, 67
508337, 200, 183.76, 61, 203.38, 66
508339, 200, 186.64, 61, 197.12, 66
508341, 200, 186.12, 61, 205.00, 65
508343, 200, 188.96, 61, 198.18, 65
508355, 200, 192.01, 61, 204.88, 64
508357, 200, 186.32, 61, 218.29, 62
508359, 200, 193.01, 61, 210.44, 61
508361, 200, 188.54, 61, 218.01, 59
508363, 200, 188.32, 61, 209.38, 58
508365, 200, 191.46, 61, 226.60, 56
508367, 200, 192.79, 61, 216.73, 55
508369, 200, 193.57, 61, 217.01, 53
508381, 200, 193.35, 61, 209.12, 52
508383, 200, 189.72, 61, 208.46, 51
508385, 200, 192.12, 61, 215.05, 50
508389, 200, 194.70, 61, 216.87, 48
508390, 200, 194.02, 61, 211.77, 47
508392, 200, 189.18, 61, 212.86, 46
508394, 200, 189.50, 61, 225.53, 44
508396, 200, 195.27, 61, 215.19, 43
508398, 200, 193.80, 61, 220.31, 41
508410, 200, 189.83, 61, 200.56, 40
508412, 200, 195.27, 61, 211.24, 39
508414, 200, 191.13, 61, 203.13, 38
508416, 200, 195.27, 61, 199.48, 38
508418, 200, 195.39, 61, 204.00, 37
508420, 200, 189.29, 61, 193.35, 37
508422, 200, 196.08, 61, 204.75, 36
508424, 200, 191.68, 61, 194.48, 36
508436, 200, 191.90, 61, 177.12, 37
508438, 200, 195.62, 61, 180.67, 38
508440, 200, 190.69, 61, 172.27, 39
508442, 200, 197.12, 61, 172.53, 40
508444, 200, 192.57, 61, 182.65, 41
508446, 200, 192.57, 61, 175.53, 42
508448, 200, 196.43, 61, 172.00, 43
508450, 200, 197.36, 61, 177.21, 44
508462, 200, 191.57, 61, 170.59, 45
508464, 200, 193.80, 61, 161.58, 47
508466, 200, 193.80, 61, 163.96, 49
508468, 200, 197.24, 61, 173.79, 50
508470, 200, 198.29, 61, 167.25, 51
508472, 200, 191.90, 61, 166.67, 53
508474, 200, 198.41, 61, 171.47, 54
508476, 200, 193.80, 61, 164.85, 56
508488, 200, 198.06, 61, 166.33, 58
508491, 200, 198.53, 61, 178.92, 59
508495, 200, 196.08, 61, 174.70, 60
508498, 200, 195.16, 61, 174.16, 61
508504, 200, 196.43, 61, 195.05, 61
508505, 200, 163.32, 63, 184.26, 61
508508, 200, 196.19, 63, 187.79, 61
508510, 200, 202.63, 62, 182.45, 62
508512, 200, 197.59, 62, 182.85, 63
508514, 200, 205.00, 61, 191.90, 63
508516, 200, 200.56, 60, 191.02, 63
508518, 200, 207.43, 59, 196.54, 63
508520, 200, 208.99, 58, 189.50, 63
508534, 200, 209.38, 57, 206.78, 62
508536, 200, 203.62, 56, 198.65, 62
508538, 200, 213.68, 55, 206.40, 61
508540, 200, 213.40, 54, 197.36, 61
508542, 200, 216.45, 53, 199.96, 61
508544, 200, 212.59, 52, 211.37, 60
508546, 200, 211.77, 51, 202.63, 59
508548, 200, 215.47, 50, 207.68, 58
508550, 200, 211.77, 49, 199.84, 58
508562, 200, 209.51, 48, 212.04, 57
508564, 200, 203.38, 47, 204.00, 56
508566, 200, 208.33, 46, 202.02, 55
508568, 200, 207.94, 45, 208.33, 54
508570, 200, 201.53, 44, 198.53, 54
508572, 200, 206.27, 43, 212.72, 53
508574, 200, 200.92, 42, 202.51, 52
508576, 200, 204.12, 41, 200.20, 51
508588, 200, 192.23, 41, 202.39, 50
508590, 200, 183.35, 42, 192.68, 50
508593, 200, 183.76, 42, 206.14, 49
508595, 200, 180.57, 43, 197.59, 49
508597, 200, 182.85, 44, 200.56, 48
508599, 200, 183.65, 44, 194.36, 48
508601, 200, 178.25, 45, 194.14, 48
508603, 200, 181.85, 46, 204.75, 47
508605, 200, 178.06, 47, 195.27, 47
508617, 200, 171.82, 48, 186.43, 47
508619, 200, 170.24, 49, 188.75, 47
508621, 200, 174.79, 50, 181.85, 48
508623, 200, 170.24, 51, 191.35, 48
508625, 200, 176.09, 52, 182.95, 49
508627, 200, 172.80, 53, 180.28, 50
508629, 200, 172.89, 54, 186.43, 50
508631, 200, 177.59, 55, 178.16, 51
508643, 200, 177.40, 56, 175.35, 52
508645, 200, 177.40, 57, 188.43, 52
508647, 200, 174.34, 58, 180.28, 53
508649, 200, 180.96, 59, 180.28, 54
508651, 200, 177.78, 60, 182.75, 55
508653, 200, 179.50, 61, 176.83, 56
508655, 200, 186.64, 61, 178.16, 57
508657, 200, 182.85, 62, 189.72, 57
508669, 200, 185.08, 62, 184.26, 57
508671, 200, 187.16, 62, 182.75, 58
508673, 200, 186.53, 62, 187.48, 58
508675, 200, 190.80, 62, 181.16, 59
508677, 200, 192.12, 62, 183.15, 60
508679, 200, 187.27, 62, 194.48, 60
508681, 200, 191.35, 62, 190.91, 60
508683, 200, 189.50, 62, 193.69, 60
508695, 200, 190.04, 62, 185.80, 60
508697, 200, 193.57, 62, 190.04, 60
508701, 200, 196.54, 62, 194.48, 60
508703, 200, 192.90, 62, 192.34, 60
508705, 200, 191.68, 62, 188.32, 60
508708, 200, 197.47, 62, 189.93, 60
508710, 200, 189.83, 62, 202.27, 59
508713, 200, 191.79, 62, 196.08, 59
508716, 200, 192.57, 62, 199.24, 59
508718, 200, 197.59, 62, 194.14, 59
508720, 200, 191.68, 62, 205.76, 58
508722, 200, 197.12, 62, 198.29, 58
508735, 200, 194.59, 62, 202.76, 57
508738, 200, 198.41, 62, 194.36, 57
508739, 200, 199.12, 62, 197.12, 57
508741, 200, 193.69, 62, 200.68, 56
508743, 200, 198.41, 62, 200.20, 55
508745, 200, 195.85, 62, 207.43, 54
508747, 200, 198.65, 62, 199.48, 54
508749, 200, 199.84, 62, 213.95, 53
508761, 200, 194.82, 62, 200.80, 52
508763, 200, 201.05, 61, 200.68, 51
508765, 200, 196.08, 61, 205.13, 50
508767, 200, 201.78, 60, 197.12, 50
508769, 200, 202.27, 59, 209.64, 49
508771, 200, 197.47, 59, 200.92, 48
508773, 200, 205.25, 58, 199.12, 48
508775, 200, 200.56, 57, 203.50, 47
508788, 200, 202.51, 56, 185.91, 47
508790, 200, 201.17, 55, 199.84, 47
508792, 200, 208.99, 54, 189.72, 47
508794, 200, 205.51, 53, 186.01, 47
508796, 200, 205.51, 52, 189.50, 47
508800, 200, 211.51, 51, 181.26, 48
508801, 200, 213.95, 50, 190.37, 48
508803, 200, 209.38, 49, 183.65, 48
508805, 200, 208.20, 48, 182.55, 49
508807, 200, 212.72, 47, 181.65, 50
508820, 200, 197.82, 47, 173.43, 51
508822, 200, 201.90, 46, 185.49, 51
508824, 200, 195.62, 46, 178.16, 52
508826, 200, 198.53, 46, 177.21, 53
508828, 200, 197.94, 46, 182.65, 54
508830, 200, 191.13, 46, 175.99, 55
508832, 200, 193.57, 46, 178.92, 56
508834, 200, 188.75, 46, 190.37, 56
508846, 200, 179.40, 47, 184.16, 56
508848, 200, 180.96, 48, 182.85, 57
508850, 200, 180.57, 49, 186.32, 57
508852, 200, 175.44, 50, 179.02, 58
508854, 200, 181.36, 51, 182.45, 59
508856, 200, 177.40, 52, 192.46, 59
508858, 200, 183.96, 52, 185.60, 59
508860, 200, 182.35, 53, 189.83, 59
508872, 200, 179.40, 54, 190.37, 59
508874, 200, 174.34, 55, 182.85, 60
508876, 200, 180.86, 56, 197.12, 60
508878, 200, 178.73, 57, 189.93, 60
508880, 200, 177.59, 58, 188.22, 60
508882, 200, 181.36, 59, 193.46, 60
508884, 200, 179.60, 60, 185.70, 60
508886, 200, 186.01, 60, 186.85, 60
508898, 200, 187.06, 60, 200.20, 59
508904, 200, 188.11, 60, 195.73, 59
508906, 200, 189.83, 60, 193.35, 59
508909, 200, 187.37, 60, 194.82, 58
508912, 200, 181.55, 61, 197.01, 58
508915, 200, 189.18, 61, 194.14, 58
508917, 200, 187.27, 61, 195.05, 58
508919, 200, 191.57, 61, 196.66, 58
508921, 200, 187.90, 61, 197.71, 58
508923, 200, 187.06, 61, 201.29, 57
508925, 200, 190.69, 61, 194.82, 57
508927, 200, 191.79, 61, 196.54, 57
508939, 200, 186.32, 61, 199.48, 57
508941, 200, 193.57, 61, 196.43, 57
508943, 200, 188.75, 61, 201.78, 56
508945, 200, 191.68, 61, 195.50, 56
508947, 200, 193.35, 61, 197.24, 56
508949, 200, 187.58, 61, 200.32, 55
508951, 200, 192.68, 61, 198.65, 55
508953, 200, 188.54, 61, 206.14, 54
508955, 200, 189.39, 61, 194.36, 54
508967, 200, 193.12, 61, 195.62, 54
508969, 200, 188.86, 61, 196.77, 54
508971, 200, 195.05, 61, 196.31, 54
508973, 200, 190.48, 61, 199.60, 54
508975, 200, 190.26, 61, 191.46, 54
508977, 200, 194.36, 61, 192.12, 54
508979, 200, 195.16, 61, 204.00, 53
508981, 200, 188.64, 61, 193.35, 53
508993, 200, 195.16, 61, 195.85, 53
508995, 200, 190.37, 61, 187.69, 53
508997, 200, 194.02, 61, 187.16, 53
508999, 200, 194.70, 61, 199.96, 53
509001, 200, 189.72, 61, 190.69, 53
509003, 200, 193.91, 61, 187.37, 53
509005, 200, 191.68, 61, 192.46, 53
509007, 200, 190.91, 61, 185.60, 53
509019, 200, 195.73, 61, 182.95, 54
509021, 200, 190.48, 61, 192.68, 54
509023, 200, 196.08, 61, 185.49, 54
509025, 200, 192.68, 61, 190.37, 54
509027, 200, 191.68, 61, 181.65, 55
509029, 200, 195.50, 61, 184.26, 55
509031, 200, 196.66, 61, 196.54, 55
509033, 200, 195.73, 61, 187.90, 55
509045, 200, 192.46, 61, 184.57, 55
509047, 200, 191.46, 61, 189.61, 55
509049, 200, 195.85, 61, 181.95, 56
509051, 200, 196.19, 61, 182.35, 57
509053, 200, 190.91, 61, 195.50, 57
509055, 200, 196.66, 61, 188.22, 57
509057, 200, 192.12, 61, 192.23, 57
509059, 200, 195.96, 61, 184.47, 57
509071, 200, 196.43, 61, 185.08, 57
509073, 200, 190.69, 61, 196.08, 57
509075, 200, 197.47, 61, 188.11, 57
509077, 200, 193.24, 61, 185.70, 57
509079, 200, 191.90, 61, 192.79, 57
509081, 200, 196.66, 61, 183.96, 57
509083, 200, 191.35, 61, 184.47, 57
509085, 200, 196.66, 61, 188.11, 57
509097, 200, 193.57, 61, 188.75, 57
509099, 200, 192.90, 61, 187.27, 57
509101, 200, 197.01, 61, 183.96, 57
509103, 200, 196.66, 61, 184.98, 57
509109, 200, 192.90, 61, 187.37, 57
509111, 200, 198.53, 61, 192.23, 57
509114, 200, 192.01, 61, 184.67, 57
509117, 200, 197.71, 61, 195.96, 57
509119, 200, 194.25, 61, 187.79, 57
509121, 200, 197.71, 61, 192.34, 57
509124, 200, 190.91, 61, 185.29, 58
509126, 200, 199.60, 61, 198.65, 58
509128, 200, 194.48, 61, 190.15, 58
509130, 200, 193.46, 61, 188.75, 58
509142, 200, 197.82, 61, 194.25, 58
509144, 200, 198.06, 61, 185.39, 58
509146, 200, 198.29, 61, 188.32, 58
509148, 200, 193.12, 61, 199.96, 58
509150, 200, 194.14, 61, 190.59, 58
509152, 200, 197.36, 61, 194.25, 58
509154, 200, 197.24, 61, 187.06, 58
509156, 200, 192.46, 61, 187.16, 58
509168, 200, 198.06, 61, 199.48, 58
509170, 200, 194.14, 61, 191.13, 58
509172, 200, 197.94, 61, 190.04, 58
509174, 200, 198.41, 61, 194.25, 58
509176, 200, 193.69, 61, 187.27, 58
509178, 200, 198.29, 61, 199.24, 58
509180, 200, 194.48, 61, 192.34, 58
509182, 200, 198.41, 61, 190.04, 58
509194, 200, 198.06, 61, 195.27, 58
509196, 200, 192.79, 61, 187.27, 58
509198, 200, 197.71, 61, 188.64, 58
509200, 200, 194.48, 61, 199.60, 58
509202, 200, 193.69, 61, 191.35, 58
509204, 200, 198.06, 61, 195.05, 58
509206, 200, 192.46, 61, 187.58, 58
509209, 200, 195.62, 61, 188.43, 58
509211, 200, 194.93, 61, 206.27, 57
509223, 200, 197.94, 61, 191.02, 57
509225, 200, 199.12, 61, 196.54, 57
509227, 200, 193.46, 61, 188.96, 57
509229, 200, 199.24, 61, 189.61, 57
509231, 200, 195.05, 61, 201.53, 56
509233, 200, 198.18, 61, 192.34, 56
509235, 200, 199.48, 61, 198.77, 56
509237, 200, 193.57, 61, 189.83, 56
509249, 200, 198.65, 61, 188.54, 56
509251, 200, 194.25, 61, 200.32, 55
509253, 200, 193.91, 61, 192.23, 55
509255, 200, 198.29, 61, 192.34, 55
509257, 200, 193.12, 61, 194.93, 55
509259, 200, 199.60, 61, 188.32, 55
509261, 200, 195.05, 61, 198.53, 55
509263, 200, 193.91, 61, 191.68, 55
509275, 200, 197.82, 61, 186.85, 55
509277, 200, 193.80, 61, 192.01, 55
509279, 200, 199.12, 61, 184.57, 55
509281, 200, 194.59, 61, 185.39, 55
509283, 200, 194.59, 61, 195.39, 55
509285, 200, 197.71, 61, 188.01, 55
509287, 200, 193.12, 61, 186.43, 55
509289, 200, 198.89, 61, 182.45, 56
509291, 200, 195.05, 61, 183.55, 56
509303, 200, 194.70, 61, 183.86, 56
509305, 200, 197.36, 61, 188.01, 56
509307, 200, 198.29, 61, 185.29, 56
509310, 200, 197.71, 61, 182.45, 56
509315, 200, 197.24, 61, 186.01, 56
509319, 200, 191.68, 61, 187.27, 56
509322, 200, 194.48, 61, 180.96, 57
509324, 200, 194.48, 61, 185.19, 57
509326, 200, 197.94, 61, 196.77, 57
509328, 200, 192.79, 61, 187.37, 57
509330, 200, 198.89, 61, 191.46, 57
509332, 200, 193.69, 61, 185.29, 57
509334, 200, 194.36, 61, 185.60, 57
509346, 200, 197.82, 61, 195.96, 57
509348, 200, 198.18, 61, 189.50, 57
509350, 200, 198.41, 61, 187.90, 57
509352, 200, 194.14, 61, 191.46, 57
509354, 200, 193.46, 61, 184.26, 57
509356, 200, 197.59, 61, 185.08, 57
509358, 200, 197.82, 61, 188.54, 57
509360, 200, 192.90, 61, 187.90, 57
509372, 200, 197.82, 61, 191.90, 57
509374, 200, 193.57, 61, 183.86, 57
509376, 200, 197.01, 61, 184.88, 57
509378, 200, 197.71, 61, 196.66, 57
509380, 200, 193.24, 61, 188.54, 57
509382, 200, 198.77, 61, 187.48, 57
509384, 200, 193.91, 61, 190.48, 57
509386, 200, 197.71, 61, 184.26, 57
509398, 200, 197.71, 61, 185.49, 57
509400, 200, 192.68, 61, 195.85, 57
509402, 200, 197.36, 61, 189.18, 57
509404, 200, 193.91, 61, 191.13, 57
509406, 200, 193.69, 61, 183.96, 57
509408, 200, 197.82, 61, 184.57, 57
509410, 200, 192.12, 61, 196.19, 57
509412, 200, 197.59, 61, 188.11, 57
509424, 200, 194.93, 61, 186.95, 57
509426, 200, 193.57, 61, 191.46, 57
509428, 200, 197.47, 61, 184.37, 57
509430, 200, 199.48, 61, 184.98, 57
509432, 200, 198.53, 61, 196.54, 57
