time,   leftEncoder,   rightEncoder,   leftMode,   rightMode
66085,  28187,  0,      0,      0
66090,  28187,  0,      0,      0
66095,  28187,  0,      0,      0
66100,  28187,  0,      0,      0
66105,  28187,  0,      0,      0
66110,  28187,  0,      0,      0
66115,  28187,  0,      0,      0
66120,  28187,  0,      0,      0
66125,  28187,  0,      0,      0
66130,  28187,  0,      0,      0
66135,  28187,  0,      0,      0
66140,  28187,  0,      0,      0
66145,  28187,  0,      0,      0
66150,  28187,  0,      0,      0
66155,  28187,  0,      0,      0
66160,  28187,  0,      0,      0
66165,  28187,  0,      0,      0
66170,  28187,  0,      0,      0
66175,  28187,  0,      0,      0
66180,  28187,  0,      0,      0
66185,  28187,  0,      0,      0
66190,  28187,  0,      0,      0
66195,  28187,  0,      0,      0
66200,  28187,  0,      0,      0
66205,  28187,  0,      0,      0
66210,  28187,  0,      0,      0
66215,  28187,  0,      0,      0
66220,  28187,  0,      0,      0
66225,  28187,  0,      0,      0
66230,  28187,  0,      0,      0
66235,  28187,  0,      0,      0
66240,  28187,  0,      0,      0
66245,  28187,  0,      0,      0
66250,  28187,  0,      0,      0
66255,  28187,  0,      0,      0
66260,  28187,  0,      0,      0
66265,  28187,  0,      0,      0
66270,  28187,  0,      0,      0
66275,  28187,  0,      0,      0
66280,  28187,  0,      0,      0
66285,  28187,  0,      0,      0
66290,  28187,  0,      0,      0
66295,  28187,  0,      0,      0
66300,  28187,  0,      0,      0
66305,  28187,  0,      0,      0
66310,  28187,  0,      0,      0
66315,  28187,  0,      0,      0
66320,  28187,  0,      0,      0
66325,  28187,  0,      0,      0
66330,  28187,  0,      0,      0
66335,  28187,  0,      0,      0
66340,  28187,  0,      0,      0
66345,  28187,  0,      0,      0
66350,  28187,  0,      0,      0
66355,  28187,  0,      0,      0
66360,  28187,  0,      0,      0
66365,  28187,  0,      0,      0
66370,  28187,  0,      0,      0
66375,  28187,  0,      0,      0
66380,  28187,  0,      0,      0
66385,  28187,  0,      4,      0
66390,  28187,  0,      4,      0
66395,  28187,  0,      4,      0
66400,  28187,  0,      4,      0
66405,  28187,  0,      4,      0
66410,  28187,  0,      4,      0
66415,  28187,  0,      4,      0
66420,  28187,  0,      4,      0
66425,  28187,  0,      4,      0
66430,  28187,  0,      4,      0
66435,  28187,  0,      4,      0
66440,  28187,  0,      4,      0
66445,  28187,  0,      4,      0
66450,  28187,  0,      4,      0
66455,  28187,  0,      4,      0
66460,  28187,  0,      4,      0
66465,  28187,  0,      4,      0
66470,  28187,  0,      4,      0
66475,  28187,  0,      4,      0
66480,  28187,  0,      4,      0
66485,  28187,  0,      4,      0
66490,  28187,  0,      4,      0
66495,  28187,  0,      4,      0
66500,  28187,  0,      4,      0
66505,  28187,  0,      4,      0
66510,  28187,  0,      4,      0
66515,  28187,  0,      4,      0
66520,  28187,  0,      4,      0
66525,  28187,  0,      4,      0
66530,  28187,  0,      4,      0
66535,  28187,  0,      4,      0
66540,  28187,  0,      4,      0
66545,  28187,  0,      4,      0
66550,  28187,  0,      4,      0
66555,  28187,  0,      4,      0
66560,  28187,  0,      4,      0
66565,  28187,  0,      4,      0
66570,  28187,  0,      4,      0
66575,  28187,  0,      4,      0
66580,  28187,  0,      4,      0
66585,  28187,  0,      4,      0
66590,  28187,  0,      4,      0
66595,  28187,  0,      4,      0
66600,  28187,  0,      4,      0
66605,  28187,  0,      4,      0
66610,  28187,  0,      4,      0
66615,  28187,  0,      4,      0
66620,  28187,  0,      4,      0
66625,  28187,  0,      4,      0
66630,  28187,  0,      4,      0
66635,  28187,  0,      4,      0
66640,  28187,  0,      4,      0
66645,  28187,  0,      4,      0
66650,  28187,  0,      4,      0
66655,  28187,  0,      4,      0
66660,  28187,  0,      4,      0
66665,  28187,  0,      4,      0
66670,  28187,  0,      4,      0
66675,  28187,  0,      4,      0
66680,  28187,  0,      4,      0
66685,  28187,  0,      4,      0
66690,  28187,  0,      4,      0
66695,  28187,  0,      4,      0
66700,  28187,  0,      4,      0
66705,  28187,  0,      4,      0
66710,  28187,  0,      4,      0
66715,  28187,  0,      4,      0
66720,  28187,  0,      4,      0
66725,  28187,  0,      4,      0
66730,  28187,  0,      4,      0
66735,  28187,  0,      4,      0
66740,  28186,  0,      4,      0
66745,  28183,  0,      4,      0
66750,  28178,  0,      4,      0
66755,  28171,  0,      4,      0
66760,  28163,  0,      4,      0
66765,  28153,  0,      4,      0
66770,  28142,  0,      4,      0
66775,  28129,  0,      4,      0
66780,  28116,  0,      4,      0
66785,  28103,  0,      4,      0
66790,  28088,  0,      4,      0
66795,  28073,  0,      4,      0
66800,  28058,  0,      4,      0
66805,  28042,  0,      4,      0
66810,  28026,  0,      4,      0
66815,  28010,  0,      4,      0
66820,  27993,  0,      4,      0
66825,  27976,  0,      4,      0
66830,  27959,  0,      4,      0
66835,  27942,  0,      4,      0
66840,  27925,  0,      4,      0
66845,  27907,  0,      4,      0
66850,  27889,  0,      4,      0
66855,  27872,  0,      4,      0
66860,  27854,  0,      4,      0
66865,  27836,  0,      4,      0
66870,  27817,  0,      4,      0
66875,  27799,  0,      4,      0
66880,  27781,  0,      4,      0
66885,  27762,  0,      4,      0
66890,  27744,  0,      4,      0
66895,  27725,  0,      4,      0
66900,  27707,  0,      4,      0
66905,  27688,  0,      4,      0
66910,  27670,  0,      4,      0
66915,  27651,  0,      4,      0
66920,  27632,  0,      4,      0
66925,  27613,  0,      4,      0
66930,  27594,  0,      4,      0
66935,  27575,  0,      4,      0
66940,  27556,  0,      4,      0
66945,  27537,  0,      4,      0
66950,  27518,  0,      4,      0
66955,  27499,  0,      4,      0
66960,  27480,  0,      4,      0
66965,  27461,  0,      4,      0
66970,  27442,  0,      4,      0
66975,  27423,  0,      4,      0
66980,  27404,  0,      4,      0
66985,  27385,  0,      4,      0
66990,  27365,  0,      4,      0
66995,  27346,  0,      4,      0
67000,  27327,  0,      4,      0
67005,  27308,  0,      4,      0
67010,  27289,  0,      4,      0
67015,  27269,  0,      4,      0
67020,  27250,  0,      4,      0
67025,  27231,  0,      4,      0
67030,  27212,  0,      4,      0
67035,  27192,  0,      4,      0
67040,  27173,  0,      4,      0
67045,  27154,  0,      4,      0
67050,  27135,  0,      4,      0
67055,  27115,  0,      4,      0
67060,  27096,  0,      4,      0
67065,  27077,  0,      4,      0
67070,  27057,  0,      4,      0
67075,  27038,  0,      4,      0
67080,  27019,  0,      4,      0
67085,  26999,  0,      4,      0
67090,  26980,  0,      4,      0
67095,  26961,  0,      4,      0
67100,  26941,  0,      4,      0
67105,  26922,  0,      4,      0
67110,  26903,  0,      4,      0
67115,  26883,  0,      4,      0
67120,  26864,  0,      4,      0
67125,  26845,  0,      4,      0
67130,  26825,  0,      4,      0
67135,  26806,  0,      4,      0
67140,  26786,  0,      4,      0
67145,  26767,  0,      4,      0
67150,  26748,  0,      4,      0
67155,  26728,  0,      4,      0
67160,  26709,  0,      4,      0
67165,  26690,  0,      4,      0
67170,  26670,  0,      4,      0
67175,  26651,  0,      4,      0
67180,  26631,  0,      4,      0
67185,  26612,  0,      4,      0
67190,  26593,  0,      4,      0
67195,  26573,  0,      4,      0
67200,  26554,  0,      4,      0
67205,  26534,  0,      4,      0
67210,  26515,  0,      4,      0
67215,  26496,  0,      4,      0
67220,  26476,  0,      4,      0
67225,  26457,  0,      4,      0
67230,  26437,  0,      4,      0
67235,  26418,  0,      4,      0
67240,  26398,  0,      4,      0
67245,  26379,  0,      4,      0
67250,  26359,  0,      4,      0
67255,  26340,  0,      4,      0
67260,  26320,  0,      4,      0
67265,  26301,  0,      4,      0
67270,  26281,  0,      4,      0
67275,  26262,  0,      4,      0
67280,  26242,  0,      4,      0
67285,  26223,  0,      4,      0
67290,  26204,  0,      4,      0
67295,  26184,  0,      4,      0
67300,  26165,  0,      4,      0
67305,  26145,  0,      4,      0
67310,  26126,  0,      4,      0
67315,  26106,  0,      4,      0
67320,  26087,  0,      4,      0
67325,  26067,  0,      4,      0
67330,  26048,  0,      4,      0
67335,  26028,  0,      4,      0
67340,  26008,  0,      4,      0
67345,  25989,  0,      4,      0
67350,  25970,  0,      4,      0
67355,  25950,  0,      4,      0
67360,  25930,  0,      4,      0
67365,  25911,  0,      4,      0
67370,  25891,  0,      4,      0
67375,  25872,  0,      4,      0
67380,  25852,  0,      4,      0
67385,  25833,  0,      4,      0
67390,  25813,  0,      4,      0
67395,  25794,  0,      4,      0
67400,  25774,  0,      4,      0
67405,  25755,  0,      4,      0
67410,  25735,  0,      4,      0
67415,  25716,  0,      4,      0
67420,  25696,  0,      4,      0
67425,  25677,  0,      4,      0
67430,  25657,  0,      4,      0
67435,  25638,  0,      4,      0
67440,  25618,  0,      4,      0
67445,  25598,  0,      4,      0
67450,  25579,  0,      4,      0
67455,  25559,  0,      4,      0
67460,  25540,  0,      4,      0
67465,  25520,  0,      4,      0
67470,  25501,  0,      4,      0
67475,  25481,  0,      4,      0
67480,  25462,  0,      4,      0
67485,  25442,  0,      4,      0
67490,  25422,  0,      4,      0
67495,  25403,  0,      4,      0
67500,  25383,  0,      4,      0
67505,  25364,  0,      4,      0
67510,  25344,  0,      4,      0
67515,  25325,  0,      4,      0
67520,  25305,  0,      4,      0
67525,  25286,  0,      4,      0
67530,  25266,  0,      4,      0
67535,  25246,  0,      4,      0
67540,  25227,  0,      4,      0
67545,  25207,  0,      4,      0
67550,  25188,  0,      4,      0
67555,  25168,  0,      4,      0
67560,  25149,  0,      4,      0
67565,  25129,  0,      4,      0
67570,  25110,  0,      4,      0
67575,  25090,  0,      4,      0
67580,  25070,  0,      4,      0
67585,  25051,  0,      4,      0
67590,  25031,  0,      4,      0
67595,  25012,  0,      4,      0
67600,  24992,  0,      4,      0
67605,  24973,  0,      4,      0
67610,  24953,  0,      4,      0
67615,  24933,  0,      4,      0
67620,  24914,  0,      4,      0
67625,  24894,  0,      4,      0
67630,  24875,  0,      4,      0
67635,  24855,  0,      4,      0
67640,  24835,  0,      4,      0
67645,  24816,  0,      4,      0
67650,  24796,  0,      4,      0
67655,  24777,  0,      4,      0
67660,  24757,  0,      4,      0
67665,  24738,  0,      4,      0
67670,  24718,  0,      4,      0
67675,  24698,  0,      4,      0
67680,  24679,  0,      4,      0
67685,  24659,  0,      4,      0
67690,  24640,  0,      4,      0
67695,  24620,  0,      4,      0
67700,  24600,  0,      4,      0
67705,  24581,  0,      4,      0
67710,  24561,  0,      4,      0
67715,  24542,  0,      4,      0
67720,  24522,  0,      4,      0
67725,  24502,  0,      4,      0
67730,  24483,  0,      4,      0
67735,  24463,  0,      4,      0
67740,  24444,  0,      4,      0
67745,  24424,  0,      4,      0
67750,  24405,  0,      4,      0
67755,  24385,  0,      4,      0
67760,  24365,  0,      4,      0
67765,  24346,  0,      4,      0
67770,  24326,  0,      4,      0
67775,  24307,  0,      4,      0
67780,  24287,  0,      4,      0
67785,  24267,  0,      4,      0
67790,  24248,  0,      4,      0
67795,  24228,  0,      4,      0
67800,  24208,  0,      4,      0
67805,  24189,  0,      4,      0
67810,  24169,  0,      4,      0
67815,  24150,  0,      4,      0
67820,  24130,  0,      4,      0
67825,  24110,  0,      4,      0
67830,  24091,  0,      4,      0
67835,  24071,  0,      4,      0
67840,  24052,  0,      4,      0
67845,  24032,  0,      4,      0
67850,  24012,  0,      4,      0
67855,  23993,  0,      4,      0
67860,  23973,  0,      4,      0
67865,  23954,  0,      4,      0
67870,  23934,  0,      4,      0
67875,  23914,  0,      4,      0
67880,  23895,  0,      4,      0
67885,  23875,  0,      4,      0
67890,  23855,  0,      4,      0
67895,  23836,  0,      4,      0
67900,  23816,  0,      4,      0
67905,  23797,  0,      4,      0
67910,  23777,  0,      4,      0
67915,  23757,  0,      4,      0
67920,  23738,  0,      4,      0
67925,  23718,  0,      4,      0
67930,  23699,  0,      4,      0
67935,  23679,  0,      4,      0
67940,  23659,  0,      4,      0
67945,  23640,  0,      4,      0
67950,  23620,  0,      4,      0
67955,  23601,  0,      4,      0
67960,  23581,  0,      4,      0
67965,  23561,  0,      4,      0
67970,  23542,  0,      4,      0
67975,  23522,  0,      4,      0
67980,  23502,  0,      4,      0
67985,  23483,  0,      4,      0
67990,  23463,  0,      4,      0
67995,  23444,  0,      4,      0
68000,  23424,  0,      4,      0
68005,  23404,  0,      4,      0
68010,  23385,  0,      4,      0
68015,  23365,  0,      4,      0
68020,  23346,  0,      4,      0
68025,  23326,  0,      4,      0
68030,  23306,  0,      4,      0
68035,  23287,  0,      4,      0
68040,  23267,  0,      4,      0
68045,  23247,  0,      4,      0
68050,  23228,  0,      4,      0
68055,  23208,  0,      4,      0
68060,  23189,  0,      4,      0
68065,  23169,  0,      4,      0
68070,  23149,  0,      4,      0
68075,  23130,  0,      4,      0
68080,  23110,  0,      4,      0
68085,  23091,  0,      4,      0
68090,  23071,  0,      4,      0
68095,  23051,  0,      4,      0
68100,  23032,  0,      4,      0
68105,  23012,  0,      4,      0
68110,  22993,  0,      4,      0
68115,  22973,  0,      4,      0
68120,  22953,  0,      4,      0
68125,  22934,  0,      4,      0
68130,  22914,  0,      4,      0
68135,  22895,  0,      4,      0
68140,  22875,  0,      4,      0
68145,  22856,  0,      4,      0
68150,  22836,  0,      4,      0
68155,  22817,  0,      4,      0
68160,  22797,  0,      4,      0
68165,  22778,  0,      4,      0
68170,  22758,  0,      4,      0
68175,  22738,  0,      4,      0
68180,  22719,  0,      4,      0
68185,  22699,  0,      4,      0
68190,  22680,  0,      4,      0
68195,  22660,  0,      4,      0
68200,  22641,  0,      4,      0
68205,  22621,  0,      4,      0
68210,  22602,  0,      4,      0
68215,  22582,  0,      4,      0
68220,  22562,  0,      4,      0
68225,  22543,  0,      4,      0
68230,  22523,  0,      4,      0
68235,  22504,  0,      4,      0
68240,  22484,  0,      4,      0
68245,  22465,  0,      4,      0
68250,  22445,  0,      4,      0
68255,  22426,  0,      4,      0
68260,  22406,  0,      4,      0
68265,  22386,  0,      4,      0
68270,  22367,  0,      4,      0
68275,  22347,  0,      4,      0
68280,  22328,  0,      4,      0
68285,  22308,  0,      4,      0
68290,  22288,  0,      4,      0
68295,  22269,  0,      4,      0
68300,  22249,  0,      4,      0
68305,  22230,  0,      4,      0
68310,  22210,  0,      4,      0
68315,  22190,  0,      4,      0
68320,  22171,  0,      4,      0
68325,  22151,  0,      4,      0
68330,  22132,  0,      4,      0
68335,  22112,  0,      4,      0
68340,  22092,  0,      4,      0
68345,  22073,  0,      4,      0
68350,  22053,  0,      4,      0
68355,  22033,  0,      4,      0
68360,  22014,  0,      4,      0
68365,  21994,  0,      4,      0
68370,  21975,  0,      4,      0
68375,  21955,  0,      4,      0
68380,  21935,  0,      4,      0
68385,  21916,  0,      4,      0
68390,  21896,  0,      4,      0
68395,  21876,  0,      4,      0
68400,  21857,  0,      4,      0
68405,  21837,  0,      4,      0
68410,  21817,  0,      4,      0
68415,  21798,  0,      4,      0
68420,  21778,  0,      4,      0
68425,  21759,  0,      4,      0
68430,  21739,  0,      4,      0
68435,  21719,  0,      4,      0
68440,  21700,  0,      4,      0
68445,  21680,  0,      4,      0
68450,  21660,  0,      4,      0
68455,  21641,  0,      4,      0
68460,  21621,  0,      4,      0
68465,  21601,  0,      4,      0
68470,  21582,  0,      4,      0
68475,  21562,  0,      4,      0
68480,  21542,  0,      4,      0
68485,  21523,  0,      4,      0
68490,  21503,  0,      4,      0
68495,  21483,  0,      4,      0
68500,  21464,  0,      4,      0
68505,  21444,  0,      4,      0
68510,  21424,  0,      4,      0
68515,  21405,  0,      4,      0
68520,  21385,  0,      4,      0
68525,  21366,  0,      4,      0
68530,  21346,  0,      4,      0
68535,  21326,  0,      4,      0
68540,  21307,  0,      4,      0
68545,  21287,  0,      4,      0
68550,  21267,  0,      4,      0
68555,  21248,  0,      4,      0
68560,  21228,  0,      4,      0
68565,  21208,  0,      4,      0
68570,  21189,  0,      4,      0
68575,  21169,  0,      4,      0
68580,  21150,  0,      4,      0
68585,  21130,  0,      4,      0
68590,  21110,  0,      4,      0
68595,  21091,  0,      4,      0
68600,  21071,  0,      4,      0
68605,  21052,  0,      4,      0
68610,  21032,  0,      4,      0
68615,  21012,  0,      4,      0
68620,  20993,  0,      4,      0
68625,  20973,  0,      4,      0
68630,  20953,  0,      4,      0
68635,  20934,  0,      4,      0
68640,  20914,  0,      4,      0
68645,  20895,  0,      4,      0
68650,  20875,  0,      4,      0
68655,  20855,  0,      4,      0
68660,  20836,  0,      4,      0
68665,  20816,  0,      4,      0
68670,  20797,  0,      4,      0
68675,  20777,  0,      4,      0
68680,  20757,  0,      4,      0
68685,  20738,  0,      4,      0
68690,  20718,  0,      4,      0
68695,  20699,  0,      4,      0
68700,  20679,  0,      4,      0
68705,  20659,  0,      4,      0
68710,  20640,  0,      4,      0
68715,  20620,  0,      4,      0
68720,  20601,  0,      4,      0
68725,  20581,  0,      4,      0
68730,  20562,  0,      4,      0
68735,  20542,  0,      4,      0
68740,  20522,  0,      4,      0
68745,  20503,  0,      4,      0
68750,  20483,  0,      4,      0
68755,  20463,  0,      4,      0
68760,  20444,  0,      4,      0
68765,  20424,  0,      4,      0
68770,  20405,  0,      4,      0
68775,  20385,  0,      4,      0
68780,  20365,  0,      4,      0
68785,  20346,  0,      4,      0
68790,  20326,  0,      4,      0
68795,  20306,  0,      4,      0
68800,  20287,  0,      4,      0
68805,  20267,  0,      4,      0
68810,  20248,  0,      4,      0
68815,  20228,  0,      4,      0
68820,  20208,  0,      4,      0
68825,  20189,  0,      4,      0
68830,  20169,  0,      4,      0
68835,  20149,  0,      4,      0
68840,  20130,  0,      4,      0
68845,  20110,  0,      4,      0
68850,  20090,  0,      4,      0
68855,  20071,  0,      4,      0
68860,  20051,  0,      4,      0
68865,  20031,  0,      4,      0
68870,  20012,  0,      4,      0
68875,  19992,  0,      4,      0
68880,  19972,  0,      4,      0
68885,  19953,  0,      4,      0
68890,  19933,  0,      4,      0
68895,  19914,  0,      4,      0
68900,  19894,  0,      4,      0
68905,  19874,  0,      4,      0
68910,  19854,  0,      4,      0
68915,  19835,  0,      4,      0
68920,  19815,  0,      4,      0
68925,  19795,  0,      4,      0
68930,  19776,  0,      4,      0
68935,  19756,  0,      4,      0
68940,  19736,  0,      4,      0
68945,  19717,  0,      4,      0
68950,  19697,  0,      4,      0
68955,  19677,  0,      4,      0
68960,  19658,  0,      4,      0
68965,  19638,  0,      4,      0
68970,  19618,  0,      4,      0
68975,  19599,  0,      4,      0
68980,  19579,  0,      4,      0
68985,  19559,  0,      4,      0
68990,  19540,  0,      4,      0
68995,  19520,  0,      4,      0
69000,  19500,  0,      4,      0
69005,  19480,  0,      4,      0
69010,  19461,  0,      4,      0
69015,  19441,  0,      4,      0
69020,  19421,  0,      4,      0
69025,  19402,  0,      4,      0
69030,  19382,  0,      4,      0
69035,  19362,  0,      4,      0
69040,  19342,  0,      4,      0
69045,  19323,  0,      4,      0
69050,  19303,  0,      4,      0
69055,  19283,  0,      4,      0
69060,  19264,  0,      4,      0
69065,  19244,  0,      4,      0
69070,  19224,  0,      4,      0
69075,  19205,  0,      4,      0
69080,  19185,  0,      4,      0
69085,  19165,  0,      4,      0
69090,  19145,  0,      4,      0
69095,  19126,  0,      4,      0
69100,  19106,  0,      4,      0
69105,  19086,  0,      4,      0
69110,  19067,  0,      4,      0
69115,  19047,  0,      4,      0
69120,  19027,  0,      4,      0
69125,  19007,  0,      4,      0
69130,  18988,  0,      4,      0
69135,  18968,  0,      4,      0
69140,  18948,  0,      4,      0
69145,  18929,  0,      4,      0
69150,  18909,  0,      4,      0
69155,  18889,  0,      4,      0
69160,  18869,  0,      4,      0
69165,  18850,  0,      4,      0
69170,  18830,  0,      4,      0
69175,  18810,  0,      4,      0
69180,  18790,  0,      4,      0
69185,  18771,  0,      4,      0
69190,  18751,  0,      4,      0
69195,  18731,  0,      4,      0
69200,  18712,  0,      4,      0
69205,  18692,  0,      4,      0
69210,  18672,  0,      4,      0
69215,  18652,  0,      4,      0
69220,  18633,  0,      4,      0
69225,  18613,  0,      4,      0
69230,  18593,  0,      4,      0
69235,  18574,  0,      4,      0
69240,  18554,  0,      4,      0
69245,  18534,  0,      4,      0
69250,  18514,  0,      4,      0
69255,  18495,  0,      4,      0
69260,  18475,  0,      4,      0
69265,  18455,  0,      4,      0
69270,  18435,  0,      4,      0
69275,  18416,  0,      4,      0
69280,  18396,  0,      4,      0
69285,  18376,  0,      4,      0
69290,  18357,  0,      4,      0
69295,  18337,  0,      4,      0
69300,  18317,  0,      4,      0
69305,  18297,  0,      4,      0
69310,  18278,  0,      4,      0
69315,  18258,  0,      4,      0
69320,  18238,  0,      4,      0
69325,  18218,  0,      4,      0
69330,  18199,  0,      4,      0
69335,  18179,  0,      4,      0
69340,  18159,  0,      4,      0
69345,  18139,  0,      4,      0
69350,  18120,  0,      4,      0
69355,  18100,  0,      4,      0
69360,  18080,  0,      4,      0
69365,  18060,  0,      4,      0
69370,  18041,  0,      4,      0
69375,  18021,  0,      4,      0
69380,  18001,  0,      4,      0
69385,  17981,  0,      4,      0
69390,  17962,  0,      4,      0
69395,  17942,  0,      4,      0
69400,  17922,  0,      4,      0
69405,  17902,  0,      4,      0
69410,  17883,  0,      4,      0
69415,  17863,  0,      4,      0
69420,  17843,  0,      4,      0
69425,  17824,  0,      4,      0
69430,  17804,  0,      4,      0
69435,  17784,  0,      4,      0
69440,  17764,  0,      4,      0
69445,  17745,  0,      4,      0
69450,  17725,  0,      4,      0
69455,  17705,  0,      4,      0
69460,  17686,  0,      4,      0
69465,  17666,  0,      4,      0
69470,  17646,  0,      4,      0
69475,  17626,  0,      4,      0
69480,  17607,  0,      4,      0
69485,  17587,  0,      4,      0
69490,  17567,  0,      4,      0
69495,  17548,  0,      4,      0
69500,  17528,  0,      4,      0
69505,  17508,  0,      4,      0
69510,  17489,  0,      4,      0
69515,  17469,  0,      4,      0
69520,  17449,  0,      4,      0
69525,  17430,  0,      4,      0
69530,  17410,  0,      4,      0
69535,  17390,  0,      4,      0
69540,  17370,  0,      4,      0
69545,  17351,  0,      4,      0
69550,  17331,  0,      4,      0
69555,  17311,  0,      4,      0
69560,  17292,  0,      4,      0
69565,  17272,  0,      4,      0
69570,  17252,  0,      4,      0
69575,  17232,  0,      4,      0
69580,  17213,  0,      4,      0
69585,  17193,  0,      4,      0
69590,  17173,  0,      4,      0
69595,  17154,  0,      4,      0
69600,  17134,  0,      4,      0
69605,  17114,  0,      4,      0
69610,  17094,  0,      4,      0
69615,  17074,  0,      4,      0
69620,  17055,  0,      4,      0
69625,  17035,  0,      4,      0
69630,  17015,  0,      4,      0
69635,  16996,  0,      4,      0
69640,  16976,  0,      4,      0
69645,  16956,  0,      4,      0
69650,  16936,  0,      4,      0
69655,  16917,  0,      4,      0
69660,  16897,  0,      4,      0
69665,  16877,  0,      4,      0
69670,  16857,  0,      4,      0
69675,  16838,  0,      4,      0
69680,  16818,  0,      4,      0
69685,  16798,  0,      4,      0
69690,  16778,  0,      4,      0
69695,  16759,  0,      4,      0
69700,  16739,  0,      4,      0
69705,  16719,  0,      4,      0
69710,  16699,  0,      4,      0
69715,  16680,  0,      4,      0
69720,  16660,  0,      4,      0
69725,  16640,  0,      4,      0
69730,  16620,  0,      4,      0
69735,  16601,  0,      4,      0
69740,  16581,  0,      4,      0
69745,  16561,  0,      4,      0
69750,  16541,  0,      4,      0
69755,  16522,  0,      4,      0
69760,  16502,  0,      4,      0
69765,  16482,  0,      4,      0
69770,  16462,  0,      4,      0
69775,  16442,  0,      4,      0
69780,  16423,  0,      4,      0
69785,  16403,  0,      4,      0
69790,  16383,  0,      4,      0
69795,  16363,  0,      4,      0
69800,  16344,  0,      4,      0
69805,  16324,  0,      4,      0
69810,  16304,  0,      4,      0
69815,  16284,  0,      4,      0
69820,  16265,  0,      4,      0
69825,  16245,  0,      4,      0
69830,  16225,  0,      4,      0
69835,  16205,  0,      4,      0
69840,  16186,  0,      4,      0
69845,  16166,  0,      4,      0
69850,  16146,  0,      4,      0
69855,  16126,  0,      4,      0
69860,  16107,  0,      4,      0
69865,  16087,  0,      4,      0
69870,  16067,  0,      4,      0
69875,  16047,  0,      4,      0
69880,  16027,  0,      4,      0
