time,   voltage,    leftMode,    rightMode
4030,   3713,   0,      0
4035,   3756,   0,      0
4040,   3692,   0,      0
4045,   3616,   0,      0
4050,   3875,   0,      0
4055,   3799,   0,      0
4060,   3649,   0,      0
4065,   3692,   0,      0
4070,   3616,   0,      0
4075,   3681,   0,      0
4080,   3756,   0,      0
4085,   3692,   0,      0
4090,   3907,   0,      0
4095,   3886,   0,      0
4100,   3756,   0,      0
4105,   3692,   0,      0
4110,   3616,   0,      0
4115,   3649,   0,      0
4120,   3713,   0,      0
4125,   3692,   0,      0
4130,   3649,   0,      0
4135,   3692,   0,      0
4140,   3681,   0,      0
4145,   3692,   0,      0
4150,   3778,   0,      0
4155,   3649,   0,      0
4160,   3660,   0,      0
4165,   3692,   0,      0
4170,   3681,   0,      0
4175,   3670,   0,      0
4180,   3616,   0,      0
4185,   3670,   0,      0
4190,   3778,   0,      0
4195,   3616,   0,      0
4200,   3713,   0,      0
4205,   3713,   0,      0
4210,   3207,   4,      0
4215,   3541,   4,      0
4220,   3412,   4,      0
4225,   3487,   4,      0
4230,   3756,   4,      0
4235,   3509,   4,      0
4240,   3649,   4,      0
4245,   3401,   4,      0
4250,   3821,   4,      0
4255,   3477,   4,      0
4260,   3799,   4,      0
4265,   3713,   4,      0
4270,   3724,   4,      0
4275,   3552,   4,      0
4280,   3541,   4,      0
4285,   3907,   4,      0
4290,   3746,   4,      0
4295,   3746,   4,      0
4300,   3778,   4,      0
4305,   3509,   4,      0
4310,   3670,   4,      0
4315,   3530,   4,      0
4320,   3541,   4,      0
4325,   3563,   4,      0
4330,   3584,   4,      0
4335,   3541,   4,      0
4340,   3530,   4,      0
4345,   3541,   4,      0
4350,   3713,   4,      0
4355,   3638,   4,      0
4360,   3530,   4,      0
4365,   3509,   4,      0
4370,   3509,   4,      0
4375,   3616,   4,      0
4380,   3563,   4,      0
4385,   3724,   4,      0
4390,   3552,   4,      0
4395,   3477,   4,      0
4400,   3563,   4,      0
4405,   3692,   4,      0
4410,   3455,   4,      0
4415,   3530,   4,      0
4420,   3530,   4,      0
4425,   3530,   4,      0
4430,   3756,   4,      0
4435,   3756,   4,      0
4440,   3746,   4,      0
4445,   3746,   4,      0
4450,   3746,   4,      0
4455,   3864,   4,      0
4460,   3993,   4,      0
4465,   3477,   4,      0
4470,   3530,   4,      0
4475,   3638,   4,      0
4480,   3530,   4,      0
4485,   3670,   4,      0
4490,   3541,   4,      0
4495,   3821,   4,      0
4500,   3821,   4,      0
4505,   3789,   4,      0
4510,   3789,   4,      0
4515,   3778,   4,      0
4520,   3541,   4,      0
4525,   3595,   4,      0
4530,   3563,   4,      0
4535,   3498,   4,      0
4540,   3520,   4,      0
4545,   3832,   4,      0
4550,   3972,   4,      0
4555,   3746,   4,      0
4560,   3799,   4,      0
4565,   3541,   4,      0
4570,   3541,   4,      0
4575,   3530,   4,      0
4580,   3563,   4,      0
4585,   3799,   4,      0
4590,   3789,   4,      0
4595,   3778,   4,      0
4600,   3799,   4,      0
4605,   3509,   4,      0
4610,   3541,   4,      0
4615,   3498,   4,      0
4620,   3530,   4,      0
4625,   3832,   4,      0
4630,   3864,   4,      0
4635,   3746,   4,      0
4640,   3746,   4,      0
4645,   3649,   4,      0
4650,   3530,   4,      0
4655,   3638,   4,      0
4660,   3520,   4,      0
4665,   3799,   4,      0
4670,   3778,   4,      0
4675,   3907,   4,      0
4680,   3670,   4,      0
4685,   3530,   4,      0
4690,   3520,   4,      0
4695,   3530,   4,      0
4700,   3832,   4,      0
4705,   3756,   4,      0
4710,   3821,   4,      0
4715,   3799,   4,      0
4720,   3530,   4,      0
4725,   3692,   4,      0
4730,   3563,   4,      0
4735,   3477,   4,      0
4740,   3789,   4,      0
4745,   3886,   4,      0
4750,   3746,   4,      0
4755,   3541,   4,      0
4760,   3530,   4,      0
4765,   3455,   4,      0
4770,   3541,   4,      0
4775,   3681,   4,      0
4780,   4026,   4,      0
4785,   3746,   4,      0
4790,   3530,   4,      0
4795,   3735,   4,      0
4800,   3487,   4,      0
4805,   3477,   4,      0
4810,   3832,   4,      0
4815,   3778,   4,      0
4820,   3950,   4,      0
4825,   3240,   4,      0
4830,   3563,   4,      0
4835,   3563,   4,      0
4840,   3530,   4,      0
4845,   3778,   4,      0
4850,   3789,   4,      0
4855,   3982,   4,      0
4860,   3724,   4,      0
4865,   3498,   4,      0
4870,   3638,   4,      0
4875,   3746,   4,      0
4880,   3864,   4,      0
4885,   3799,   4,      0
4890,   3563,   4,      0
4895,   3477,   4,      0
4900,   3520,   4,      0
4905,   3509,   4,      0
4910,   3789,   4,      0
4915,   3756,   4,      0
4920,   3778,   4,      0
4925,   3541,   4,      0
4930,   3563,   4,      0
4935,   3530,   4,      0
4940,   3821,   4,      0
4945,   3832,   4,      0
4950,   3789,   4,      0
4955,   3530,   4,      0
4960,   3477,   4,      0
4965,   3530,   4,      0
4970,   3746,   4,      0
4975,   3724,   4,      0
4980,   3703,   4,      0
4985,   3778,   4,      0
4990,   3541,   4,      0
4995,   3530,   4,      0
5000,   3778,   4,      0
5005,   3778,   4,      0
5010,   3886,   4,      0
5015,   3563,   4,      0
5020,   3477,   4,      0
5025,   3563,   4,      0
5030,   3746,   4,      0
5035,   3864,   4,      0
5040,   3907,   4,      0
5045,   3530,   4,      0
5050,   3692,   4,      0
5055,   3649,   4,      0
5060,   3799,   4,      0
5065,   3821,   4,      0
5070,   3778,   4,      0
5075,   3530,   4,      0
5080,   3573,   4,      0
5085,   3713,   4,      0
5090,   3789,   4,      0
5095,   3972,   4,      0
5100,   3907,   4,      0
5105,   3509,   4,      0
5110,   3455,   4,      0
5115,   3509,   4,      0
5120,   3821,   4,      0
5125,   3778,   4,      0
5130,   3530,   4,      0
5135,   3670,   4,      0
5140,   3670,   4,      0
5145,   3864,   4,      0
5150,   3821,   4,      0
5155,   3789,   4,      0
5160,   3563,   4,      0
5165,   3509,   4,      0
5170,   3552,   4,      0
5175,   3746,   4,      0
5180,   3821,   4,      0
5185,   3433,   4,      0
5190,   3595,   4,      0
5195,   3530,   4,      0
5200,   3756,   4,      0
5205,   3799,   4,      0
5210,   3886,   0,      0
5215,   3573,   0,      0
5220,   3563,   0,      0
5225,   3670,   0,      0
5230,   3670,   0,      0
5235,   3692,   0,      0
5240,   3681,   0,      0
5245,   3896,   0,      0
5250,   3864,   0,      0
5255,   3681,   0,      0
5260,   3907,   0,      0
5265,   3961,   0,      0
5270,   3950,   0,      0
5275,   3896,   0,      0
5280,   4004,   0,      0
5285,   3896,   0,      0
5290,   4004,   0,      0
5295,   3896,   0,      0
5300,   3918,   0,      0
5305,   3907,   0,      0
5310,   3896,   0,      0
5315,   3896,   0,      0
5320,   3929,   0,      0
5325,   3982,   0,      0
5330,   3961,   0,      0
5335,   3886,   0,      0
5340,   3886,   0,      0
5345,   3972,   0,      0
5350,   3950,   0,      0
5355,   3929,   0,      0
5360,   3896,   0,      0
5365,   3950,   0,      0
5370,   3896,   0,      0
5375,   3993,   0,      0
5380,   3961,   0,      0
5385,   3950,   0,      0
5390,   3896,   0,      0
5395,   3929,   0,      0
5400,   3907,   0,      0
5405,   4004,   0,      0
5410,   3929,   0,      0
5415,   3896,   0,      0
5420,   3950,   0,      0
5425,   3929,   0,      0
5430,   3982,   0,      0
5435,   3961,   0,      0
5440,   3896,   0,      0
5445,   3907,   0,      0
5450,   3907,   0,      0
5455,   4101,   0,      0
5460,   3972,   0,      0
5465,   3929,   0,      0
5470,   3896,   0,      0
5475,   3886,   0,      0
5480,   3896,   0,      0
5485,   3896,   0,      0
5490,   3929,   0,      0
5495,   3918,   0,      0
5500,   3896,   0,      0
5505,   3993,   0,      0
5510,   3896,   0,      0
5515,   3929,   0,      0
5520,   3907,   0,      0
5525,   3972,   0,      0
5530,   3896,   0,      0
5535,   3972,   0,      0
5540,   3886,   0,      0
5545,   3982,   0,      0
5550,   4090,   0,      0
5555,   3993,   0,      0
5560,   3896,   0,      0
5565,   3896,   0,      0
5570,   3886,   0,      0
5575,   3950,   0,      0
5580,   3896,   0,      0
5585,   4090,   0,      0
5590,   3896,   0,      0
5595,   3886,   0,      0
5600,   3907,   0,      0
5605,   3918,   0,      0
5610,   3972,   0,      0
5615,   4112,   0,      0
5620,   3896,   0,      0
5625,   4112,   0,      0
5630,   3896,   0,      0
5635,   3896,   0,      0
5640,   3982,   0,      0
5645,   3993,   0,      0
5650,   3896,   0,      0
5655,   3896,   0,      0
5660,   3896,   0,      0
5665,   3929,   0,      0
5670,   3972,   0,      0
5675,   3918,   0,      0
5680,   3886,   0,      0
5685,   3929,   0,      0
5690,   3993,   0,      0
5695,   4090,   0,      0
5700,   3972,   0,      0
5705,   3907,   0,      0
5710,   3896,   0,      0
5715,   3896,   0,      0
5720,   3918,   0,      0
5725,   3907,   0,      0
5730,   4079,   0,      0
5735,   3875,   0,      0
5740,   3896,   0,      0
5745,   4004,   0,      0
5750,   3896,   0,      0
5755,   3929,   0,      0
5760,   3929,   0,      0
5765,   3929,   0,      0
5770,   3907,   0,      0
5775,   3993,   0,      0
5780,   3896,   0,      0
5785,   3907,   0,      0
