time,   leftEncoder,   rightEncoder,   leftMode,   rightMode
26060,  -1928,  0,      2,      0
26065,  -1939,  0,      2,      0
26070,  -1950,  0,      2,      0
26075,  -1960,  0,      2,      0
26080,  -1971,  0,      2,      0
26085,  -1982,  0,      2,      0
26090,  -1993,  0,      2,      0
26095,  -2004,  0,      2,      0
26100,  -2014,  0,      2,      0
26105,  -2025,  0,      2,      0
26110,  -2036,  0,      2,      0
26115,  -2047,  0,      2,      0
26120,  -2058,  0,      2,      0
26125,  -2069,  0,      2,      0
26130,  -2080,  0,      2,      0
26135,  -2090,  0,      2,      0
26140,  -2101,  0,      2,      0
26145,  -2112,  0,      2,      0
26150,  -2122,  0,      2,      0
26155,  -2132,  0,      2,      0
26160,  -2141,  0,      2,      0
26165,  -2151,  0,      2,      0
26170,  -2160,  0,      2,      0
26175,  -2168,  0,      2,      0
26180,  -2177,  0,      2,      0
26185,  -2185,  0,      2,      0
26190,  -2192,  0,      2,      0
26195,  -2200,  0,      2,      0
26200,  -2206,  0,      0,      0
26205,  -2212,  0,      0,      0
26210,  -2218,  0,      0,      0
26215,  -2223,  0,      0,      0
26220,  -2227,  0,      0,      0
26225,  -2231,  0,      0,      0
26230,  -2235,  0,      0,      0
26235,  -2238,  0,      0,      0
26240,  -2241,  0,      0,      0
26245,  -2244,  0,      0,      0
26250,  -2246,  0,      0,      0
26255,  -2247,  0,      0,      0
26260,  -2248,  0,      0,      0
26265,  -2249,  0,      0,      0
26270,  -2249,  0,      0,      0
26275,  -2249,  0,      0,      0
26280,  -2249,  0,      0,      0
26285,  -2249,  0,      0,      0
26290,  -2249,  0,      0,      0
26295,  -2249,  0,      0,      0
26300,  -2249,  0,      0,      0
26305,  -2249,  0,      0,      0
26310,  -2249,  0,      0,      0
26315,  -2249,  0,      0,      0
26320,  -2249,  0,      0,      0
26325,  -2249,  0,      0,      0
26330,  -2249,  0,      0,      0
26335,  -2249,  0,      0,      0
26340,  -2249,  0,      0,      0
26345,  -2249,  0,      0,      0
26350,  -2249,  0,      0,      0
26355,  -2249,  0,      0,      0
26360,  -2249,  0,      0,      0
26365,  -2249,  0,      0,      0
26370,  -2249,  0,      0,      0
26375,  -2249,  0,      0,      0
26380,  -2249,  0,      0,      0
26385,  -2249,  0,      0,      0
26390,  -2249,  0,      0,      0
26395,  -2249,  0,      0,      0
26400,  -2249,  0,      0,      0
26405,  -2249,  0,      0,      0
26410,  -2249,  0,      0,      0
26415,  -2249,  0,      0,      0
26420,  -2249,  0,      0,      0
26425,  -2249,  0,      0,      0
26430,  -2249,  0,      0,      0
26435,  -2249,  0,      0,      0
26440,  -2249,  0,      0,      0
26445,  -2249,  0,      0,      0
26450,  -2249,  0,      0,      0
26455,  -2249,  0,      0,      0
26460,  -2249,  0,      0,      0
26465,  -2249,  0,      0,      0
26470,  -2249,  0,      0,      0
26475,  -2249,  0,      0,      0
26480,  -2249,  0,      0,      0
26485,  -2249,  0,      0,      0
26490,  -2249,  0,      0,      0
26495,  -2249,  0,      0,      0
26500,  -2249,  0,      0,      0
26505,  -2249,  0,      0,      0
26510,  -2249,  0,      0,      0
26515,  -2249,  0,      0,      0
26520,  -2249,  0,      0,      0
26525,  -2249,  0,      0,      0
26530,  -2249,  0,      0,      0
26535,  -2249,  0,      0,      0
26540,  -2249,  0,      0,      0
26545,  -2249,  0,      0,      0
26550,  -2249,  0,      0,      0
26555,  -2249,  0,      0,      0
26560,  -2249,  0,      0,      0
26565,  -2249,  0,      0,      0
26570,  -2249,  0,      0,      0
26575,  -2249,  0,      0,      0
26580,  -2249,  0,      0,      0
26585,  -2249,  0,      0,      0
