time, targetSpeed, leftSpeed, leftCommand, rightSpeed, rightCommand
130921, 200, 197.59, 70, 203.75, 62
130924, 200, 199.96, 70, 214.92, 61
130927, 200, 194.48, 70, 207.56, 60
130930, 200, 200.68, 70, 206.27, 59
130933, 200, 194.25, 70, 216.87, 58
130936, 200, 197.24, 70, 207.30, 57
130939, 200, 201.90, 70, 206.65, 56
130942, 200, 197.47, 70, 218.72, 55
130945, 200, 201.17, 70, 214.50, 54
130948, 200, 199.60, 70, 218.29, 53
130951, 200, 206.14, 69, 210.44, 52
130954, 200, 208.46, 68, 212.59, 51
130957, 200, 203.62, 67, 215.19, 50
130970, 200, 208.07, 66, 198.06, 50
130973, 200, 210.97, 65, 199.72, 50
130976, 200, 206.14, 64, 200.80, 50
130979, 200, 211.51, 63, 188.86, 50
130982, 200, 211.91, 62, 198.41, 50
130985, 200, 206.78, 61, 187.79, 50
130988, 200, 211.37, 60, 193.57, 50
130991, 200, 206.40, 59, 186.53, 50
130994, 200, 208.20, 58, 187.79, 50
130997, 200, 209.12, 57, 182.35, 50
131000, 200, 203.50, 56, 178.54, 50
131003, 200, 204.75, 55, 186.43, 50
131006, 200, 203.13, 54, 181.85, 50
131009, 200, 207.56, 53, 184.16, 50
131012, 200, 207.43, 52, 176.37, 50
131015, 200, 200.92, 52, 181.26, 50
131018, 200, 201.65, 52, 171.64, 50
131021, 200, 198.53, 52, 178.83, 50
131024, 200, 192.79, 52, 170.94, 50
131027, 200, 193.80, 52, 177.30, 50
131030, 200, 185.49, 52, 167.84, 50
131033, 200, 190.15, 52, 174.89, 50
131036, 200, 182.55, 52, 167.08, 50
131039, 200, 184.47, 52, 169.29, 50
131042, 200, 176.93, 52, 163.48, 50
131045, 200, 175.99, 52, 170.77, 50
131048, 200, 174.79, 52, 163.88, 50
131051, 200, 175.81, 52, 169.46, 50
131054, 200, 172.71, 52, 160.95, 50
131057, 200, 167.76, 52, 166.50, 50
131060, 200, 167.93, 52, 160.10, 50
131063, 200, 166.83, 52, 165.18, 50
131066, 200, 163.80, 52, 156.86, 50
131069, 200, 159.26, 52, 163.40, 50
131072, 200, 156.79, 52, 155.98, 50
131075, 200, 159.03, 52, 158.88, 50
131078, 200, 152.98, 52, 156.13, 50
131081, 200, 151.65, 53, 155.98, 50
131084, 200, 151.38, 54, 146.78, 51
131087, 200, 154.39, 54, 149.01, 52
131100, 200, 150.15, 55, 148.08, 53
131103, 200, 149.28, 56, 153.19, 53
131106, 200, 150.08, 57, 148.54, 54
131109, 200, 147.36, 58, 155.91, 54
131112, 200, 151.17, 59, 151.72, 55
131115, 200, 152.56, 59, 156.42, 55
131118, 200, 148.02, 60, 153.68, 55
131121, 200, 151.45, 61, 158.50, 55
131124, 200, 151.65, 62, 148.48, 56
131127, 200, 155.69, 62, 157.90, 56
131130, 200, 153.12, 62, 156.57, 56
131133, 200, 158.96, 62, 151.52, 57
131136, 200, 155.76, 62, 152.35, 58
131139, 200, 158.88, 62, 155.91, 58
131142, 200, 157.83, 62, 161.34, 58
131145, 200, 159.34, 62, 157.75, 58
131148, 200, 155.55, 62, 157.01, 58
131151, 200, 159.95, 62, 160.72, 58
131154, 200, 160.57, 62, 164.85, 58
131157, 200, 160.49, 62, 160.03, 58
131160, 200, 157.90, 62, 159.57, 58
131163, 200, 156.86, 62, 164.37, 58
131166, 200, 162.68, 62, 167.93, 58
131169, 200, 156.86, 62, 163.88, 58
131172, 200, 160.03, 62, 163.64, 58
131175, 200, 159.03, 62, 166.50, 58
131178, 200, 163.32, 62, 170.42, 58
131181, 200, 158.35, 62, 166.00, 58
131184, 200, 160.03, 62, 165.34, 58
131187, 200, 159.95, 62, 169.98, 58
131190, 200, 163.32, 62, 172.71, 58
131193, 200, 159.26, 62, 168.18, 58
131196, 200, 164.45, 62, 168.01, 58
131199, 200, 161.19, 62, 170.50, 58
131202, 200, 164.04, 62, 175.44, 58
131205, 200, 160.33, 62, 179.50, 58
131208, 200, 166.33, 62, 169.89, 58
131211, 200, 162.44, 62, 179.79, 58
131214, 200, 166.00, 62, 176.93, 58
131227, 200, 167.08, 62, 169.98, 58
131230, 200, 161.89, 62, 167.59, 58
131233, 200, 163.16, 62, 170.50, 58
131236, 200, 162.76, 62, 174.06, 58
131239, 200, 166.67, 62, 167.67, 58
131242, 200, 162.28, 62, 166.33, 58
131245, 200, 162.44, 62, 170.33, 58
131248, 200, 163.40, 62, 173.34, 58
131251, 200, 166.67, 62, 168.27, 58
131254, 200, 162.76, 62, 167.17, 58
131257, 200, 168.10, 62, 177.87, 58
131260, 200, 163.88, 62, 174.98, 58
131263, 200, 167.67, 62, 177.97, 58
131266, 200, 163.72, 62, 169.64, 58
131269, 200, 169.03, 62, 179.21, 58
131272, 200, 165.26, 62, 175.35, 58
131275, 200, 168.35, 62, 179.21, 58
131278, 200, 164.61, 62, 170.07, 58
131281, 200, 169.12, 62, 178.92, 58
131284, 200, 166.42, 62, 171.91, 58
131287, 200, 169.12, 62, 180.57, 58
131290, 200, 165.76, 62, 173.79, 58
131293, 200, 166.92, 62, 181.16, 58
131296, 200, 166.17, 62, 173.43, 58
131299, 200, 170.59, 62, 172.53, 58
131302, 200, 165.67, 62, 175.99, 58
131305, 200, 167.08, 62, 179.60, 58
131308, 200, 166.92, 62, 174.98, 58
131311, 200, 170.50, 62, 172.53, 58
131314, 200, 165.51, 62, 182.35, 58
131317, 200, 166.83, 62, 180.08, 58
131320, 200, 166.00, 62, 182.55, 58
131323, 200, 170.33, 62, 173.34, 58
131326, 200, 165.18, 62, 182.95, 58
131329, 200, 166.33, 62, 174.89, 58
131332, 200, 165.76, 62, 183.55, 58
131335, 200, 169.98, 62, 177.40, 58
131338, 200, 165.18, 62, 183.76, 58
131341, 200, 166.09, 62, 175.07, 58
131344, 200, 166.25, 62, 174.61, 58
131347, 200, 169.98, 62, 178.92, 58
131360, 200, 171.47, 62, 184.98, 58
131363, 200, 171.91, 62, 177.40, 58
131366, 200, 167.84, 62, 175.90, 58
131369, 200, 170.85, 62, 180.96, 58
131372, 200, 172.98, 62, 183.55, 58
131375, 200, 172.89, 62, 188.43, 58
131378, 200, 169.46, 62, 176.55, 58
131381, 200, 172.89, 62, 186.85, 58
131384, 200, 167.93, 62, 184.06, 58
131387, 200, 173.07, 62, 188.86, 58
131390, 200, 168.78, 62, 182.15, 58
131393, 200, 172.44, 62, 187.90, 58
131396, 200, 168.10, 62, 180.47, 58
131399, 200, 172.09, 62, 178.54, 58
131402, 200, 168.01, 62, 182.15, 58
131405, 200, 171.82, 62, 186.22, 58
131408, 200, 167.67, 62, 189.61, 58
131411, 200, 172.98, 62, 179.69, 58
131414, 200, 169.29, 62, 189.83, 58
131417, 200, 173.07, 62, 181.16, 58
131420, 200, 168.86, 62, 188.54, 58
131423, 200, 169.72, 62, 182.95, 58
131426, 200, 169.55, 62, 184.98, 58
131429, 200, 172.98, 62, 178.54, 58
131432, 200, 167.34, 62, 177.21, 58
131435, 200, 168.86, 62, 186.53, 58
131438, 200, 168.27, 62, 183.65, 58
131441, 200, 172.53, 62, 186.74, 58
131444, 200, 167.50, 62, 181.75, 58
131447, 200, 168.52, 62, 187.16, 58
131450, 200, 169.55, 62, 180.77, 58
131453, 200, 174.16, 62, 188.11, 58
131456, 200, 168.18, 62, 183.05, 58
131459, 200, 169.98, 62, 186.53, 58
131462, 200, 173.97, 62, 181.55, 58
131465, 200, 173.97, 62, 180.18, 58
131468, 200, 174.06, 62, 190.26, 58
131471, 200, 169.98, 62, 186.53, 58
131474, 200, 173.25, 62, 190.69, 58
131477, 200, 173.79, 62, 183.65, 58
131480, 200, 174.43, 62, 187.90, 58
131493, 200, 170.24, 62, 182.85, 58
131496, 200, 169.98, 62, 190.26, 58
131499, 200, 174.06, 62, 185.80, 58
131502, 200, 168.86, 62, 188.64, 58
131505, 200, 169.38, 62, 192.57, 58
131508, 200, 169.12, 62, 181.06, 58
131511, 200, 173.88, 62, 192.23, 58
131514, 200, 167.84, 62, 183.86, 58
131517, 200, 170.50, 62, 193.57, 58
131520, 200, 170.85, 62, 186.64, 58
131523, 200, 174.79, 62, 191.02, 58
131526, 200, 175.07, 62, 184.16, 58
131529, 200, 170.85, 62, 183.65, 58
131532, 200, 174.43, 62, 193.24, 58
131535, 200, 174.70, 62, 191.24, 58
131538, 200, 174.06, 62, 193.80, 58
131541, 200, 171.03, 62, 186.64, 58
131544, 200, 173.34, 62, 191.13, 58
131547, 200, 174.89, 62, 184.67, 58
131550, 200, 174.89, 62, 181.85, 58
131553, 200, 171.47, 62, 189.39, 58
131556, 200, 174.79, 62, 185.39, 58
131559, 200, 170.59, 62, 187.27, 58
131562, 200, 174.61, 62, 180.28, 58
131565, 200, 170.94, 62, 186.32, 58
131568, 200, 174.52, 62, 176.18, 58
131571, 200, 169.55, 62, 185.29, 58
131574, 200, 175.99, 62, 179.89, 58
131577, 200, 172.00, 62, 182.55, 58
131580, 200, 175.16, 62, 177.49, 58
131583, 200, 171.03, 62, 176.93, 58
131586, 200, 172.09, 62, 185.80, 58
131589, 200, 170.59, 62, 184.06, 58
131592, 200, 175.99, 62, 186.43, 58
131595, 200, 169.98, 62, 177.78, 58
131598, 200, 171.38, 62, 186.74, 58
131601, 200, 172.27, 62, 178.44, 58
131604, 200, 176.46, 62, 187.58, 58
131607, 200, 176.27, 62, 182.45, 58
131610, 200, 172.53, 62, 185.60, 58
131613, 200, 175.25, 62, 179.69, 58
131626, 200, 175.62, 62, 180.77, 58
131629, 200, 171.47, 62, 183.05, 58
131632, 200, 171.91, 62, 186.53, 58
131635, 200, 172.44, 62, 189.83, 58
131638, 200, 175.62, 62, 179.02, 58
131641, 200, 170.50, 62, 189.93, 58
131644, 200, 171.64, 62, 181.26, 58
131647, 200, 172.09, 62, 189.83, 58
131650, 200, 176.27, 62, 183.15, 58
131653, 200, 176.83, 62, 186.43, 58
131656, 200, 172.18, 62, 181.85, 58
131659, 200, 175.25, 62, 180.08, 58
131662, 200, 176.27, 62, 190.26, 58
131665, 200, 176.18, 62, 186.64, 58
131668, 200, 171.29, 62, 190.04, 58
131671, 200, 174.98, 62, 184.67, 58
131674, 200, 176.83, 62, 190.48, 58
131677, 200, 176.09, 62, 183.05, 58
131680, 200, 172.44, 62, 181.06, 58
131683, 200, 175.90, 62, 185.29, 58
131686, 200, 170.77, 62, 188.86, 58
131689, 200, 176.46, 62, 192.46, 58
131692, 200, 173.07, 62, 181.36, 58
131695, 200, 175.53, 62, 192.90, 58
131698, 200, 171.64, 62, 183.76, 58
131701, 200, 172.98, 62, 192.46, 58
131704, 200, 172.71, 62, 186.43, 58
131707, 200, 177.21, 62, 190.37, 58
131710, 200, 171.64, 62, 184.16, 58
131713, 200, 173.07, 62, 182.35, 58
131716, 200, 173.52, 62, 192.46, 58
131719, 200, 177.68, 62, 184.47, 58
131722, 200, 177.49, 62, 192.90, 58
131725, 200, 173.70, 62, 185.91, 58
131728, 200, 176.93, 62, 190.48, 58
131731, 200, 177.78, 62, 184.57, 58
131734, 200, 178.06, 62, 183.45, 58
131737, 200, 173.52, 62, 192.34, 58
131740, 200, 177.30, 62, 189.72, 58
131743, 200, 172.80, 62, 193.35, 58
131746, 200, 177.49, 62, 186.12, 58
131759, 200, 173.70, 62, 190.59, 58
131762, 200, 176.55, 62, 182.35, 58
131765, 200, 177.02, 62, 190.80, 58
131768, 200, 176.09, 62, 186.01, 58
131771, 200, 173.07, 62, 189.72, 58
131774, 200, 176.27, 62, 183.86, 58
131777, 200, 177.40, 62, 183.05, 58
131780, 200, 177.30, 62, 193.91, 58
131783, 200, 172.35, 62, 179.60, 58
131786, 200, 175.90, 62, 193.01, 58
131789, 200, 171.03, 62, 186.43, 58
131792, 200, 176.83, 62, 191.02, 58
131795, 200, 173.43, 62, 184.57, 58
131798, 200, 176.27, 62, 183.65, 58
131801, 200, 171.91, 62, 194.48, 58
131804, 200, 173.43, 62, 191.24, 58
131807, 200, 172.80, 62, 195.27, 58
131810, 200, 176.55, 62, 188.11, 58
131813, 200, 171.73, 62, 191.90, 58
131816, 200, 173.52, 62, 186.53, 58
131819, 200, 173.16, 62, 185.49, 58
131822, 200, 178.16, 62, 195.05, 58
131825, 200, 177.49, 62, 191.90, 58
131828, 200, 173.16, 62, 196.31, 58
131831, 200, 176.37, 62, 188.86, 58
131834, 200, 177.21, 62, 193.01, 58
131837, 200, 177.49, 62, 187.37, 58
131840, 200, 173.43, 62, 186.32, 58
131843, 200, 176.65, 62, 195.27, 58
131846, 200, 172.35, 62, 188.01, 58
131849, 200, 176.65, 62, 196.54, 58
131852, 200, 172.62, 62, 190.69, 58
131855, 200, 176.18, 62, 194.25, 58
131858, 200, 172.09, 62, 188.22, 58
131861, 200, 174.16, 62, 187.06, 58
131864, 200, 173.43, 62, 196.43, 58
131867, 200, 178.16, 62, 186.74, 58
131870, 200, 172.35, 62, 195.62, 58
131873, 200, 173.70, 62, 187.90, 58
131876, 200, 173.34, 62, 190.37, 58
131879, 200, 177.40, 62, 184.06, 58
131892, 200, 171.64, 62, 181.55, 58
131895, 200, 178.06, 62, 185.08, 58
131898, 200, 173.07, 62, 188.96, 58
131901, 200, 177.68, 62, 192.57, 58
131904, 200, 172.44, 62, 181.95, 58
131907, 200, 174.16, 62, 191.13, 58
131910, 200, 172.89, 62, 184.67, 58
131913, 200, 177.78, 62, 192.23, 58
131916, 200, 171.91, 62, 186.64, 58
131919, 200, 174.34, 62, 190.04, 58
131922, 200, 177.87, 62, 192.79, 58
131925, 200, 177.59, 62, 182.95, 58
131928, 200, 178.16, 62, 192.68, 58
131931, 200, 173.43, 62, 185.29, 58
131934, 200, 177.21, 62, 193.01, 58
131937, 200, 178.44, 62, 186.01, 58
131940, 200, 178.25, 62, 190.69, 58
131943, 200, 173.88, 62, 185.19, 58
131946, 200, 178.16, 62, 183.15, 58
131949, 200, 172.62, 62, 193.46, 58
131952, 200, 178.92, 62, 184.26, 58
131955, 200, 174.52, 62, 193.69, 58
131958, 200, 178.44, 62, 185.70, 58
131961, 200, 173.70, 62, 189.72, 58
131964, 200, 174.43, 62, 184.37, 58
131967, 200, 174.52, 62, 182.65, 58
131970, 200, 178.92, 62, 192.46, 58
131973, 200, 179.02, 62, 189.39, 58
131976, 200, 174.89, 62, 192.68, 58
131979, 200, 177.68, 62, 187.69, 58
131982, 200, 179.12, 62, 192.23, 58
131985, 200, 179.40, 62, 184.47, 58
131988, 200, 174.61, 62, 182.55, 58
131991, 200, 178.25, 62, 192.68, 58
131994, 200, 173.70, 62, 191.35, 58
131997, 200, 179.12, 62, 194.14, 58
132000, 200, 174.25, 62, 187.37, 58
132003, 200, 178.06, 62, 193.01, 58
132006, 200, 174.06, 62, 185.70, 58
132009, 200, 176.18, 62, 184.06, 58
132012, 200, 174.25, 62, 187.06, 58
132025, 200, 179.21, 62, 191.90, 58
132028, 200, 173.43, 62, 194.82, 58
132031, 200, 179.99, 62, 184.57, 58
132034, 200, 175.16, 62, 195.62, 58
132037, 200, 178.35, 62, 186.74, 58
132040, 200, 174.61, 62, 194.93, 58
132043, 200, 175.07, 62, 189.83, 58
132046, 200, 175.25, 62, 192.01, 58
132049, 200, 179.31, 62, 195.62, 58
132052, 200, 173.25, 62, 184.77, 58
132055, 200, 176.09, 62, 196.66, 58
132058, 200, 178.16, 62, 186.85, 58
132061, 200, 179.21, 62, 194.14, 58
132064, 200, 179.12, 62, 187.79, 58
132067, 200, 174.25, 62, 189.72, 58
132070, 200, 179.02, 62, 193.12, 58
132073, 200, 174.34, 62, 182.85, 58
132076, 200, 178.73, 62, 192.12, 58
132079, 200, 175.35, 62, 184.77, 58
132082, 200, 178.25, 62, 194.48, 58
132085, 200, 174.43, 62, 187.48, 58
132088, 200, 175.81, 62, 191.35, 58
132091, 200, 175.72, 62, 185.80, 58
132094, 200, 178.73, 62, 183.45, 58
132097, 200, 174.16, 62, 195.05, 58
132100, 200, 175.16, 62, 185.91, 58
132103, 200, 175.62, 62, 194.70, 58
132106, 200, 179.21, 62, 188.43, 58
132109, 200, 179.12, 62, 193.24, 58
132112, 200, 175.35, 62, 185.80, 58
132115, 200, 178.35, 62, 185.29, 58
132118, 200, 179.60, 62, 196.08, 58
132121, 200, 179.79, 62, 187.06, 58
132124, 200, 174.98, 62, 196.43, 58
132127, 200, 178.73, 62, 189.61, 58
132130, 200, 173.70, 62, 193.69, 58
132133, 200, 179.79, 62, 187.48, 58
132136, 200, 175.35, 62, 186.43, 58
132139, 200, 179.21, 62, 196.19, 58
132142, 200, 173.34, 62, 187.69, 58
132145, 200, 174.16, 62, 197.12, 58
132158, 200, 174.61, 62, 191.46, 58
132161, 200, 177.97, 62, 194.02, 58
132164, 200, 173.07, 62, 189.50, 58
132167, 200, 178.83, 62, 187.79, 58
132170, 200, 174.89, 62, 197.36, 58
132173, 200, 178.73, 62, 189.61, 58
132176, 200, 174.06, 62, 198.18, 58
132179, 200, 174.70, 62, 191.35, 58
132182, 200, 174.43, 62, 194.48, 58
132185, 200, 178.92, 62, 186.95, 58
132188, 200, 179.02, 62, 183.86, 58
132191, 200, 175.62, 62, 193.46, 58
132194, 200, 178.64, 62, 183.15, 58
132197, 200, 178.54, 62, 191.79, 58
132200, 200, 179.31, 62, 183.15, 58
132203, 200, 175.62, 62, 186.95, 58
132206, 200, 178.92, 62, 181.55, 58
132209, 200, 174.43, 62, 179.50, 58
132212, 200, 179.02, 62, 188.64, 58
132215, 200, 175.25, 62, 187.58, 58
132218, 200, 177.78, 62, 190.04, 58
132221, 200, 173.88, 62, 183.86, 58
132224, 200, 174.79, 62, 190.91, 58
132227, 200, 174.52, 62, 182.85, 58
132230, 200, 178.44, 62, 180.57, 58
132233, 200, 173.70, 62, 184.77, 58
132236, 200, 175.72, 62, 188.54, 58
132239, 200, 179.21, 62, 192.12, 58
132242, 200, 179.02, 62, 181.16, 58
132245, 200, 179.31, 62, 192.57, 58
132248, 200, 174.79, 62, 183.05, 58
132251, 200, 179.02, 62, 192.34, 58
132254, 200, 174.34, 62, 185.19, 58
132257, 200, 179.60, 62, 189.72, 58
132260, 200, 175.25, 62, 183.65, 58
132263, 200, 178.83, 62, 182.35, 58
132266, 200, 174.43, 62, 191.46, 58
132269, 200, 175.81, 62, 190.04, 58
132272, 200, 175.81, 62, 192.12, 58
132275, 200, 179.50, 62, 184.98, 58
132278, 200, 174.34, 62, 188.96, 58
132291, 200, 179.69, 62, 182.35, 58
132294, 200, 175.53, 62, 192.01, 58
132297, 200, 178.73, 62, 186.01, 58
132300, 200, 175.16, 62, 188.01, 58
132303, 200, 176.55, 62, 191.46, 58
132306, 200, 175.35, 62, 181.95, 58
132309, 200, 179.69, 62, 191.79, 58
132312, 200, 174.25, 62, 184.47, 58
132315, 200, 176.27, 62, 193.01, 58
132318, 200, 179.12, 62, 186.32, 58
132321, 200, 180.18, 62, 190.15, 58
132324, 200, 179.79, 62, 183.96, 58
132327, 200, 175.72, 62, 183.25, 58
132330, 200, 179.89, 62, 192.57, 58
132333, 200, 174.89, 62, 190.26, 58
132336, 200, 179.99, 62, 194.02, 58
132339, 200, 175.72, 62, 186.95, 58
132342, 200, 178.64, 62, 191.02, 58
132345, 200, 175.81, 62, 185.49, 58
132348, 200, 176.65, 62, 184.47, 58
132351, 200, 176.46, 62, 193.24, 58
